PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Path_Start,Longest_Path_End,Longest_Path_Links
Metabolism of proteins,,,,,-,Carboxyterminal post-translational modifications of tubulin,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867370"",""TTLL3, TTLL8, TTLL10 polyglycylate tubulin"")",No,-,-,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791156"",""Expression of TATDN2"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,Insulin processing,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023173"",""Insulin secretory granule docks at the plasma membrane"")",Yes,"[1, 4, 16, 45, 57]",5,,,
Metabolism of proteins,,,,,-,Protein repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676917"",""MRSBs reduce L-methyl-(R)-S-oxide to L-methionine"")",Yes,[90],1,,,
Metabolism of proteins,,,,,-,Cargo concentration in the ER,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694413"",""SEC4C,D bind GOSR2 and STX5"")",Yes,"[71, 84, 85]",3,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791066"",""Expression of HYOU1"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,Insulin processing,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023159"",""Carboxypeptidase E cleaves C-peptide (Insulin(57-89)) to yield C-peptide (Insulin(57-87))"")",Yes,"[1, 45, 57]",3,,,
Metabolism of proteins,,,,,-,CREB3 factors activate genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874191"",""CREB3L2 translocates from the cytosol to the nucleus"")",Yes,[15],1,,,
Metabolism of proteins,,,,,-,UCH proteinases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665854"",""ADRM1:26S proteaseome binds UCHL5"")",Yes,[50],1,,,
Metabolism of proteins,,,,,-,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380239"",""serine + tRNA(Ser) + ATP => Ser-tRNA(Ser) + AMP + pyrophosphate"")",No,-,-,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791058"",""Expression of Cullin-7"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380203"",""phenylalanine + tRNA(Phe) + ATP => Phe-tRNA(Phe) + AMP + pyrophosphate"")",No,-,-,,,
Metabolism of proteins,,,,,-,ATF6 (ATF6-alpha) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791082"",""Expression of Calreticulin"")",Yes,[84],1,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791164"",""Expression of SSR1 (Trap alpha)"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,ER Quality Control Compartment (ERQC),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-901036"",""MAN1B1 hydrolyses a second 1,2-linked mannose (a branch)"")",Yes,[63],1,,,
Metabolism of proteins,,,,,-,O-linked glycosylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8931653"",""POMK 6-phosphorylates Mannose in GalNAc-GlcNAc-Man-DAG1"")",Yes,[3],1,,,
Metabolism of proteins,,,,,-,Neddylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956045"",""COP9 signalosome deneddylates nuclear CRL4 E3 ubiquitin ligase complex"")",Yes,"[11, 67]",2,,,
Metabolism of proteins,,,,,-,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380233"",""lysine + tRNA(Lys) + ATP => Lys-tRNA(Lys) + AMP + pyrophosphate"")",No,-,-,,,
Metabolism of proteins,,,,,-,SUMOylation of DNA replication proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4655404"",""SUMOylation of AURKA with SUMO1"")",Yes,"[60, 72, 79]",3,,,
Metabolism of proteins,,,,,-,Metabolism of Angiotensinogen to Angiotensins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2022368"",""Neprilysin hydrolyzes Angiotensin-(1-9) to Angiotensin-(1-7)"")",Yes,"[31, 47, 89]",3,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791172"",""Expression of WIPI1"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,Metabolism of Angiotensinogen to Angiotensins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2022393"",""ANPEP hydrolyzes Angiotensin-(2-8) to Angiotensin-(3-8)"")",Yes,"[31, 47, 76, 89]",4,,,
Metabolism of proteins,,,,,-,Reactions specific to the complex N-glycan synthesis pathway,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693807"",""FUCA1 hydrolyses NGP:1,6-GlcNAc"")",Yes,[87],1,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791138"",""Expression of TPP1"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,Cargo concentration in the ER,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694415"",""SEC24A,B:SEC23A bind SEC22B"")",Yes,"[71, 84, 85]",3,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791084"",""Expression of SYVN1 (HRD1)"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791154"",""Expression of GOSR2"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791133"",""Expression of Sec31A"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,Ovarian tumor domain proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690843"",""OTUB1, (OTUB2) binds RNF128, TRAF3, TRAF6, RHOA"")",Yes,"[92, 93]",2,,,
Metabolism of proteins,,,,,-,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381487"",""IGFBP1 binds IGF forming IGF:IGFBP1"")",Yes,"[29, 35, 66]",3,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791069"",""Expression of ACADVL"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,Protein methylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8932243"",""EEF2KMT transfers 3xCH3 from 3xAdoMet to EEF2"")",Yes,[22],1,,,
Metabolism of proteins,,,,,-,Association of TriC/CCT with target proteins during biosynthesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391266"",""Association of CCT/TriC with sphingosine kinase 1"")",Yes,[41],1,,,
Metabolism of proteins,,,,,-,Insulin processing,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-265177"",""Exocyst complex formation"")",Yes,"[1, 4, 16, 45, 57]",5,,,
Metabolism of proteins,,,,,-,Removal of aminoterminal propeptides from gamma-carboxylated proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163843"",""Furin cleaves pro-GAS6 to GAS6"")",Yes,[91],1,,,
Metabolism of proteins,,,,,-,Metabolism of Angiotensinogen to Angiotensins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2022398"",""ACE hydrolyzes Angiotensin-(1-9) to Angiotensin-(1-7)"")",Yes,"[31, 47, 89]",3,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791071"",""Expression of PLA2G4B"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791184"",""Expression of ATP6VOD1"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,CREB3 factors activate genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874218"",""CREB3L4 translocates from the cytosol to the nucleus"")",Yes,[43],1,,,
Metabolism of proteins,,,,,-,E3 ubiquitin ligases ubiquitinate target proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8943080"",""TMEM129 polyubiquitinates HLA (MHC class I heavy chain) bound to cytomegalovirus US11"")",Yes,[18],1,,,
Metabolism of proteins,,,,,-,ATF4 activates genes in response to endoplasmic reticulum  stress,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791056"",""Expression of CCL2"")",Yes,"[29, 35, 66]",3,,,
Metabolism of proteins,,,,,-,COPI-mediated anterograde transport,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809015"",""NSF ATPase activity dissociates cis-SNARE at cis-Golgi"")",Yes,"[71, 84, 85]",3,,,
Metabolism of proteins,,,,,-,Synthesis of glycosylphosphatidylinositol (GPI),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162840"",""Reorientation of glucosaminyl-acyl-PI in the endoplasmic reticulum membrane"")",Yes,[7],1,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791155"",""Expression of EDEM"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,RAB geranylgeranylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8870469"",""RGGT geranylgeranylates RAB proteins"")",Yes,[9],1,,,
Metabolism of proteins,,,,,-,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446194"",""Addition of a third glucose to the N-glycan precursor by an ALG10 homologue"")",Yes,"[8, 52, 78, 83, 96]",5,,,
Metabolism of proteins,,,,,-,Josephin domain DUBs,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5688797"",""ATXN3 family cleave Ub chains"")",Yes,"[2, 6, 12, 13, 17, 23, 36, 39, 49, 51, 54, 55, 58, 62, 73, 92, 93]",17,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791054"",""Expression of GSK3A"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,ATF6 (ATF6-alpha) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791150"",""Expression of BIP (78 kDa Glucose-regulated protein, GRP78, HSPA5)"")",Yes,"[29, 35, 66, 84]",4,,,
