PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Path_Start,Longest_Path_End,Longest_Path_Links
Disease,,,,,-,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868573"",""CDK5:p25 phosphorylates PRDX2"")",No,-,-,,,
Disease,,,,,-,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9672176"",""STAT binds to the mutant PDGFRA receptor"")",Yes,[72],1,,,
Disease,,,,,-,Constitutive Signaling by AKT1 E17K in Cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2399969"",""AKT1 E17K mutant phosphorylates p21Cip1 and p27Kip1"")",Yes,[24],1,,,
Disease,,,,,-,Translation of Replicase and Assembly of the Replication Transcription Complex,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698265"",""Enhanced autophagosome formation"")",Yes,"[28, 65, 67, 73, 74, 88, 101]",7,,,
Disease,,,,,-,Defective CFTR causes cystic fibrosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8866858"",""CFTR F508del is degraded by the 26S proteasome"")",No,-,-,,,
Disease,,,,,-,InlA-mediated entry of Listeria monocytogenes into host cells,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877003"",""CBLL1 ubiqutinates the InlA-bound CDH1 complex"")",Yes,[14],1,,,
Disease,,,,,-,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1218824"",""HSP90 is inactivated by binding to benzaquinoid ansamycins"")",Yes,"[46, 78, 102, 108]",4,,,
Disease,,,,,-,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1220611"",""Covalent tyrosine kinase inhibitors bind and inactivate EGFR kinase domain mutant dimers resistant to non-covalent tyrosine kinase inhibitors"")",Yes,"[46, 78, 102, 108]",4,,,
Disease,,,,,-,IkBA variant leads to EDA-ID,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5228811"",""NFKBIA variant is not phosphorylated within IkBA:NF-kappaB"")",Yes,[70],1,,,
Disease,,,,,-,Toxicity of botulinum toxin type F (botF),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250892"",""botF LC cleaves target cell VAMP2"")",Yes,[81],1,,,
Disease,,,,,-,Signaling by FLT3 ITD and TKD mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9695853"",""FLT3 mutants:GRB2:SOS1-mediated nucleotide exchange on RAS"")",Yes,[97],1,,,
Disease,,,,,-,Signaling by FGFR2 amplification mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029992"",""Tyrosine kinase inhibitors bind to overexpressed FGFR2 variants"")",Yes,[7],1,,,
Disease,,,,,-,Activated point mutants of FGFR2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2033486"",""Autocatalytic phosphorylation of FGFR2c mutants with enhanced ligand binding"")",Yes,[36],1,,,
Disease,,,,,-,RNA Pol II CTD phosphorylation and interaction with CE during HIV infection,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167153"",""SPT5 subunit of Pol II binds the RNA triphosphatase (RTP)"")",Yes,[66],1,,,
Disease,,,,,-,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863007"",""p25-bound CDK5 phosphorylates CDC25B"")",No,-,-,,,
Disease,,,,,-,Release,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168870"",""Neuraminidase enzymatic release from sialic acid"")",Yes,"[2, 9, 12, 43, 100]",5,,,
Disease,,,,,-,FGFR4 mutant receptor activation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2012087"",""Autocatalytic phosphorylation of FGFR4 Y367C mutant"")",Yes,[29],1,,,
Disease,,,,,-,Maturation of nucleoprotein,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683630"",""Nucleoprotein translocates to the plasma membrane"")",Yes,"[28, 65, 67, 73, 74, 88]",6,,,
Disease,,,,,-,Signaling by activated point mutants of FGFR3,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2012073"",""Autocatalytic phosphorylation of FGFR3c P250R mutant"")",Yes,[38],1,,,
Disease,,,,,-,Prevention of phagosomal-lysosomal fusion,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9635667"",""esxG:esxH binds HGS"")",Yes,[91],1,,,
Disease,,,,,-,Hh mutants are degraded by ERAD,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5387392"",""processing defective Hh variants are degraded by the proteasome"")",No,-,-,,,
Disease,,,,,-,Activated point mutants of FGFR2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2077424"",""Point mutants of FGFR2 bind and are inactivated by tyrosine kinase inhibitors"")",Yes,"[23, 105]",2,,,
Disease,,,,,-,Signaling by ERBB2 TMD/JMD mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665700"",""RAS activation by SOS1 bound to phosphorylated heterodimers of ERBB2 TMD/JMD mutants"")",Yes,[78],1,,,
Disease,,,,,-,Inhibition of Signaling by Overexpressed EGFR,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1248677"",""Inactivation of over-expressed wild type EGFR by Cetuximab recombinant antibody"")",No,-,-,,,
Disease,,,,,-,Tat-mediated elongation of the HIV-1 transcript,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167197"",""Separation of elongating HIV-1 transcript from template"")",Yes,[66],1,,,
Disease,,,,,-,Toxicity of botulinum toxin type C (botC),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-181567"",""botC LC cleaves target cell STX1"")",Yes,[3],1,,,
Disease,,,,,-,Replication of the SARS-CoV-1 genome,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683455"",""nsp16 binds VHL"")",Yes,"[28, 65, 67, 73, 74, 88]",6,,,
Disease,,,,,-,Uptake and function of anthrax toxins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5211391"",""Anthrax lef cleaves target cell MAP2K4 (MEK4)"")",Yes,"[76, 82, 112]",3,,,
Disease,,,,,-,Signaling by FGFR4 in disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655235"",""Activated FGFR4 mutant-associated PI3K phosphorylates PIP2 to PIP3"")",Yes,[18],1,,,
Disease,,,,,-,Nef and signal transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200954"",""Nef Binds and activates the Src-family tyrosine kinase Lck"")",Yes,"[21, 44, 52, 56, 87]",5,,,
Disease,,,,,-,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1225951"",""SOS-mediated nucleotide exchange of RAS (mediated by GRB2:SOS1 in complex with ligand-responsive p-6Y-EGFR mutants)"")",Yes,"[46, 78, 102, 108]",4,,,
Disease,,,,,-,Toxicity of botulinum toxin type G (botG),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250978"",""botG LC cleaves target cell VAMP1"")",Yes,[50],1,,,
Disease,,,,,-,Signaling by cytosolic PDGFRA and PDGFRB fusion proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9673756"",""Autophosphorylation of cytosolic PDGFRA and PDGFRB fusion proteins"")",Yes,[33],1,,,
Disease,,,,,-,Constitutive Signaling by AKT1 E17K in Cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2399977"",""AKT1 E17K mutant phosphorylates AKT1S1 (PRAS40)"")",Yes,[24],1,,,
Disease,,,,,-,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863674"",""CDC25C binds YWHAE (14-3-3-epsilon)"")",No,-,-,,,
Disease,,,,,-,Signaling by ERBB2 ECD mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665407"",""PI3K bound to phosphorylated heterodimers of ERBB2 ECD mutants and EGFR converts PIP2 to PIP3"")",Yes,"[83, 98, 102]",3,,,
Disease,,,,,-,Maturation of protein E,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683669"",""E protein gets N-glycosylated"")",Yes,"[28, 65, 67, 73, 74, 88]",6,,,
Disease,,,,,-,TGFBR2 MSI Frameshift Mutants in Cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3642203"",""Dimeric TGFB1 does not bind TGFBR2 MSI frameshift mutants"")",Yes,[85],1,,,
Disease,,,,,-,FCGR3A-mediated phagocytosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9666458"",""IgG:Leishmania surface:FCGR3A translocates from plasma membrane to the parasitophorous vacuole"")",Yes,"[20, 25, 71, 93, 113]",5,,,
Disease,,,,,-,Constitutive Signaling by AKT1 E17K in Cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2399988"",""AKT1 E17K mutant phosphorylates NR4A1 (NUR77)"")",Yes,[24],1,,,
Disease,,,,,-,Translation of Replicase and Assembly of the Replication Transcription Complex,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9687435"",""Enhanced autophagosome formation"")",Yes,"[28, 35, 40, 65, 67, 73, 74, 88]",8,,,
Disease,,,,,-,Maturation of spike protein,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9697018"",""Addition of sialic acids on some Spike glycosyl sidechains"")",Yes,"[28, 65, 67, 73, 74, 88]",6,,,
Disease,,,,,-,Toxicity of botulinum toxin type C (botC),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194793"",""botC LC cleaves target cell SNAP25"")",Yes,[3],1,,,
Disease,,,,,-,Signaling by FGFR1 amplification mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2023462"",""Tyrosine kinase inhibitors bind and inhibit overexpressed FGFR1 dimers"")",Yes,[30],1,,,
Disease,,,,,-,Toxicity of botulinum toxin type A (botA),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194818"",""botA LC cleaves target cell SNAP25"")",Yes,[77],1,,,
Disease,,,,,-,Modulation by Mtb of host immune system,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9637635"",""esxA binds B2M"")",Yes,[99],1,,,
Disease,,,,,-,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1225957"",""SOS-mediated nucleotide exchange of RAS (mediated by GRB2:SOS1 in complex with phosphorylated SHC1 and ligand-responsive p-6Y-EGFR mutants)"")",Yes,"[46, 78, 102, 108]",4,,,
Disease,,,,,-,Defective CFTR causes cystic fibrosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5678992"",""Ivacaftor:CFTR G551D transports Cl- from cytosol to extracellular region"")",Yes,[54],1,,,
Disease,,,,,-,Uptake and function of anthrax toxins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5211405"",""Anthrax lef cleaves target cell MAP2K6 (MEK6)"")",Yes,"[76, 82, 112]",3,,,
Disease,,,,,-,HCMV Late Events,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698933"",""HCMV B Nucleocapsid Translocation"")",Yes,[21],1,,,
Disease,,,,,-,Nef and signal transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164943"",""Nef mediated activation of the T-cell receptor"")",Yes,"[21, 44, 52, 56, 87]",5,,,
Disease,,,,,-,Tat-mediated HIV elongation arrest and recovery,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167459"",""Abortive  termination of HIV-1 elongation after arrest (Tat-containing elongation complex)"")",Yes,[66],1,,,
Disease,,,,,-,Toxicity of botulinum toxin type E (botE),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194800"",""botE LC cleaves target cell SNAP25"")",Yes,[103],1,,,
Disease,,,,,-,Signaling by FGFR1 in disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655326"",""Activated FGFR1 mutants:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange"")",Yes,"[10, 55, 57]",3,,,
Disease,,,,,-,Signaling by activated point mutants of FGFR1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2023455"",""Autocatalytic phosphorylation of FGFR1c P252X mutant dimers"")",Yes,[107],1,,,
Disease,,,,,-,Signaling by FGFR2 in disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655241"",""Activated FGFR2 mutants:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange"")",Yes,"[7, 23, 96, 105]",4,,,
Disease,,,,,-,Constitutive Signaling by Overexpressed ERBB2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9634418"",""RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and ERBB2 homodimer:p-SHC1"")",Yes,"[46, 79, 90]",3,,,
Disease,,,,,-,Signaling by ERBB2 KD Mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664991"",""RAS activation by SOS1 bound to phosphorylated heterodimers of ERBB2 KD mutants"")",Yes,"[60, 84, 108]",3,,,
Disease,,,,,-,Maturation of replicase proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694261"",""nsp9 forms a homodimer"")",Yes,"[28, 65, 67, 73, 74, 88]",6,,,
Disease,,,,,-,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1225956"",""Inefficient ubiquitination of ligand-responsive p-6Y-EGFR mutants by p-Y371-CBL"")",Yes,"[46, 78, 102, 108]",4,,,
Disease,,,,,-,Signaling by ERBB2 KD Mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664940"",""PI3K bound to phosphorylated heterodimers of ERBB2 KD mutants and EGFR converts PIP2 to PIP3"")",Yes,"[60, 84, 108]",3,,,
Disease,,,,,-,Abortive elongation of HIV-1 transcript in the absence of Tat,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167147"",""Separation of abortive HIV-1 transcript from template"")",Yes,[66],1,,,
Disease,,,,,-,Signaling by FGFR3 fusions in cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853307"",""FGFR3 fusions:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange"")",Yes,[80],1,,,
Disease,,,,,-,FCGR3A-mediated IL10 synthesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664346"",""IL10 gene produces IL10 protein"")",Yes,"[24, 63]",2,,,
Disease,,,,,-,Attachment and Entry,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683467"",""CQ, HCQ are protonated to CQ2+, HCQ2+"")",Yes,[26],1,,,
Disease,,,,,-,Replication of the SARS-CoV-2 genome,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694520"",""nsp16 binds VHL"")",Yes,"[28, 65, 67, 73, 74, 88]",6,,,
Disease,,,,,-,Maturation of nucleoprotein,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694345"",""Nucleoprotein translocates to the nucleolus"")",Yes,"[28, 65, 67, 73, 74, 88]",6,,,
Disease,,,,,-,Maturation of protein E,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694790"",""E protein gets N-glycosylated"")",Yes,"[28, 65, 67, 73, 74, 88]",6,,,
Disease,,,,,-,CD163 mediating an anti-inflammatory response,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9663426"",""sCD163 binds MYH9 in T-cells"")",Yes,"[13, 64]",2,,,
Disease,,,,,-,Formation of HIV elongation complex in the absence of HIV Tat,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167077"",""Recruitment of elongation factors to form HIV-1 elongation complex"")",Yes,[66],1,,,
Disease,,,,,-,Constitutive Signaling by AKT1 E17K in Cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2399985"",""AKT1 E17K mutant phosphorylates caspase-9"")",Yes,[24],1,,,
Disease,,,,,-,Inhibition of Host mRNA Processing and RNA Silencing,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168883"",""Binding of NS1 to poly(A)-binding protein II (PABII)"")",Yes,[21],1,,,
Disease,,,,,-,Uptake and function of anthrax toxins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5211387"",""Anthrax lef cleaves target cell MAP2K7 (MEK7)"")",Yes,"[76, 82, 112]",3,,,
Disease,,,,,-,Autointegration results in viral DNA circles,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164845"",""Suicidal integration leading to inverted circle formation"")",Yes,"[21, 44, 52, 56, 87]",5,,,
Disease,,,,,-,Uptake and function of anthrax toxins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5211340"",""Anthrax lef cleaves target cell MAP2K1 (MEK1)"")",Yes,"[76, 82, 112]",3,,,
Disease,,,,,-,Prevention of phagosomal-lysosomal fusion,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636457"",""SapM dephosphorylates PI3P"")",Yes,[104],1,,,
Disease,,,,,-,Signaling by PDGFRA extracellular domain mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9672163"",""SOS-mediated nucleotide exchange on RAS downstream of PDGFRA extracellular domain dimers"")",Yes,[16],1,,,
Disease,,,,,-,Tolerance of reactive oxygen produced by macrophages,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1222704"",""KatG reduces H2O2"")",Yes,"[45, 95]",2,,,
Disease,,,,,-,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868666"",""CDK5:p25 phosphorylates JUN"")",No,-,-,,,
