PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Short_Path,High_Degree_Path,Low_High_Degree_Path
Disease,,,,,-,Inhibition of Host mRNA Processing and RNA Silencing,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168883"",""Binding of NS1 to poly(A)-binding protein II (PABII)"")",Yes,[8],1,,,
Disease,,,,,-,Vif-mediated degradation of APOBEC3G,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180603"",""Proteosome-mediated degradation of APOBEC3G"")",Yes,[23],1,,,
Disease,,,,,-,Constitutive Signaling by EGFRvIII,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5637794"",""EGFRvIII does not bind CBL"")",Yes,"[35, 53, 59, 105]",4,,,
Disease,,,,,-,Integration of provirus,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-175117"",""1-LTR circle formation"")",Yes,"[8, 37, 60, 86, 99]",5,,,
Disease,,,,,-,Viral Messenger RNA Synthesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192925"",""Export of Spliced Viral mRNA"")",Yes,"[8, 61]",2,,,
Disease,,,,,-,WNT5:FZD7-mediated leishmania damping,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9673789"",""Activated JNK phosphorylates c-JUN"")",Yes,"[9, 66, 77, 89, 112]",5,,,
Disease,,,,,-,linifanib-resistant FLT3 mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9702997"",""linafinib-resistant FLT3 mutants don't bind linifanib"")",Yes,[15],1,,,
Disease,,,,,-,RNA Pol II CTD phosphorylation and interaction with CE during HIV infection,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167153"",""SPT5 subunit of Pol II binds the RNA triphosphatase (RTP)"")",Yes,[47],1,,,
Disease,,,,,-,FCGR3A-mediated phagocytosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9666458"",""IgG:Leishmania surface:FCGR3A translocates from plasma membrane to the parasitophorous vacuole"")",Yes,"[9, 66, 73, 77, 112]",5,,,
Disease,,,,,-,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8870703"",""SOD2 (MnSOD) gene expression"")",No,-,-,,,
Disease,,,,,-,Mtb iron assimilation by chelation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1222399"",""Iron is reduced and separates from mycobactin"")",Yes,"[96, 106]",2,,,
Disease,,,,,-,Maturation of protein 3a,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9685950"",""Endocytosis of protein 3a"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,,,,,-,Signaling by ERBB2 TMD/JMD mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665700"",""RAS activation by SOS1 bound to phosphorylated heterodimers of ERBB2 TMD/JMD mutants"")",Yes,[35],1,,,
Disease,,,,,-,Constitutive Signaling by EGFRvIII,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5637808"",""SOS-mediated nucleotide exchange of RAS (mediated by GRB2:SOS1 in complex with phosphorylated SHC1 and p-EGFRvIII)"")",Yes,"[35, 53, 59, 105]",4,,,
Disease,,,,,-,Signaling by ERBB2 ECD mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665404"",""RAS guanyl nucleotide exchange mediated by the p-6Y- ERBB2 ECD mutants:EGF:p-6Y-EGFR:p-SHC1:GRB2:SOS1"")",Yes,"[26, 59, 107]",3,,,
Disease,,,,,-,Maturation of nucleoprotein,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683606"",""Nucleoprotein translocates to the nucleolus"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,,,,,-,NEP/NS2 Interacts with the Cellular Export Machinery,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168880"",""vRNP Export through the nuclear pore"")",Yes,"[8, 61]",2,,,
Disease,,,,,-,Purinergic signaling in leishmaniasis infection,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665515"",""P2RX4,7 binds itself to form trimeric non-selective cation channels"")",Yes,[16],1,,,
Disease,,,,,-,Toxicity of botulinum toxin type D (botD),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250606"",""botD LC cleaves target cell VAMP2"")",Yes,[102],1,,,
Disease,,,,,-,Constitutive Signaling by AKT1 E17K in Cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2399985"",""AKT1 E17K mutant phosphorylates caspase-9"")",Yes,[78],1,,,
Disease,,,,,-,Formation of the HIV-1 Early Elongation Complex,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167478"",""Abortive termination of HIV-1 early transcription elongation by DSIF:NELF"")",Yes,[47],1,,,
Disease,,,,,-,Viral mRNA Translation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192704"",""Synthesis of PB1-F2"")",Yes,"[8, 61]",2,,,
Disease,,,,,-,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868344"",""CDK5:p25 phosphorylates lamin A"")",No,-,-,,,
Disease,,,,,-,InlA-mediated entry of Listeria monocytogenes into host cells,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877003"",""CBLL1 ubiqutinates the InlA-bound CDH1 complex"")",Yes,[101],1,,,
Disease,,,,,-,Signaling by ERBB2 KD Mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665009"",""RAS activation by SOS1 bound to phosphorylated heterodimers of ERBB2 KD mutants and EGFR"")",Yes,"[90, 93, 105]",3,,,
Disease,,,,,-,InlB-mediated entry of Listeria monocytogenes into host cell,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8876262"",""EPS15 and HGS bind CBL-monoubiquitinated MET engaged with Listeria InlB"")",Yes,[55],1,,,
Disease,,,,,-,Signaling by ERBB2 KD Mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664940"",""PI3K bound to phosphorylated heterodimers of ERBB2 KD mutants and EGFR converts PIP2 to PIP3"")",Yes,"[90, 93, 105]",3,,,
Disease,,,,,-,HIV elongation arrest and recovery,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167481"",""Abortive termination of HIV-1 elongation after arrest"")",Yes,[47],1,,,
Disease,,,,,-,Maturation of nucleoprotein,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694575"",""Nucleoprotein translocates to the plasma membrane"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,,,,,-,Uptake and function of diphtheria toxin,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5336421"",""DT fragment A ADP-ribosylates target cell EEF"")",Yes,[28],1,,,
Disease,,,,,-,STAT5 activation downstream of FLT3 ITD mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698758"",""FLT3 ITD- and NOX4-dependent H2O2 production"")",Yes,"[1, 14, 15, 46, 63]",5,,,
Disease,,,,,-,Attachment and Entry,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683467"",""CQ, HCQ are protonated to CQ2+, HCQ2+"")",Yes,[88],1,,,
Disease,,,,,-,Defective CFTR causes cystic fibrosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8866858"",""CFTR F508del is degraded by the 26S proteasome"")",No,-,-,,,
Disease,,,,,-,Constitutive Signaling by NOTCH1 PEST Domain Mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2220981"",""NOTCH1 PEST domain mutants stimulate HEY transcription"")",Yes,"[41, 51]",2,,,
Disease,,,,,-,Tolerance of reactive oxygen produced by macrophages,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1222704"",""KatG reduces H2O2"")",Yes,"[22, 94]",2,,,
Disease,,,,,-,Signaling by FGFR2 in disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655241"",""Activated FGFR2 mutants:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange"")",Yes,"[18, 69, 75, 87]",4,,,
Disease,,,,,-,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9672176"",""STAT binds to the mutant PDGFRA receptor"")",Yes,[109],1,,,
Disease,,,,,-,Autointegration results in viral DNA circles,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-175250"",""Suicidal integration leading to smaller circles of viral DNA"")",Yes,"[8, 37, 60, 86, 99]",5,,,
Disease,,,,,-,Uptake and function of anthrax toxins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5211400"",""Anthrax lef cleaves target cell MAP2K3 (MEK3)"")",Yes,"[34, 44, 79]",3,,,
Disease,,,,,-,Signaling by PDGFRA extracellular domain mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9672159"",""STAT binds to p-11Y PDGFRA extracellular domain dimers "")",Yes,[67],1,,,
Disease,,,,,-,Signaling by activated point mutants of FGFR3,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2012073"",""Autocatalytic phosphorylation of FGFR3c P250R mutant"")",Yes,[21],1,,,
Disease,,,,,-,TGFBR2 MSI Frameshift Mutants in Cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3642203"",""Dimeric TGFB1 does not bind TGFBR2 MSI frameshift mutants"")",Yes,[20],1,,,
Disease,,,,,-,Constitutive Signaling by AKT1 E17K in Cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2399981"",""AKT1 E17K mutant phosphorylates MDM2"")",Yes,[78],1,,,
Disease,,,,,-,Prevention of phagosomal-lysosomal fusion,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636404"",""LAM translocates from the cell wall to the plasma membrane"")",Yes,[30],1,,,
Disease,,,,,-,CD163 mediating an anti-inflammatory response,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9663426"",""sCD163 binds MYH9 in T-cells"")",Yes,"[50, 62]",2,,,
Disease,,,,,-,tamatinib-resistant FLT3 mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9703008"",""tamatinib-resistant FLT3 mutants don't bind tamatinib"")",Yes,[15],1,,,
Disease,,,,,-,Signaling by activated point mutants of FGFR1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2023455"",""Autocatalytic phosphorylation of FGFR1c P252X mutant dimers"")",Yes,[82],1,,,
Disease,,,,,-,Integration of viral DNA into host genomic DNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164506"",""Gap repair completes provirus integration"")",Yes,"[8, 37, 60, 86, 99]",5,,,
Disease,,,,,-,Signaling by FGFR3 point mutants in cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655289"",""Activated FGFR3 mutant-associated PI3K phosphorylates PIP2 to PIP3"")",Yes,"[10, 25, 91]",3,,,
Disease,,,,,-,Prevention of phagosomal-lysosomal fusion,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636457"",""SapM dephosphorylates PI3P"")",Yes,[40],1,,,
Disease,,,,,-,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1218824"",""HSP90 is inactivated by binding to benzaquinoid ansamycins"")",Yes,"[35, 53, 59, 105]",4,,,
Disease,,,,,-,Formation of HIV elongation complex in the absence of HIV Tat,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167077"",""Recruitment of elongation factors to form HIV-1 elongation complex"")",Yes,[47],1,,,
Disease,,,,,-,Maturation of replicase proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9684282"",""nsp9 forms a homodimer"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,,,,,-,Activated point mutants of FGFR2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2077424"",""Point mutants of FGFR2 bind and are inactivated by tyrosine kinase inhibitors"")",Yes,"[75, 87]",2,,,
Disease,,,,,-,FGFR4 mutant receptor activation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2046363"",""FGFR4 kinase mutants are inhibited by PD170734"")",Yes,[80],1,,,
Disease,,,,,-,Uptake and function of anthrax toxins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5211387"",""Anthrax lef cleaves target cell MAP2K7 (MEK7)"")",Yes,"[34, 44, 79]",3,,,
Disease,,,,,-,Nef mediated downregulation of CD28 cell surface expression,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167637"",""Internalization of Nef:CD28:Clathrin-Coated Pit Adapter Protein Complex"")",Yes,"[8, 37, 60, 86, 99]",5,,,
Disease,,,,,-,Maturation of spike protein,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9697018"",""Addition of sialic acids on some Spike glycosyl sidechains"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,,,,,-,Signaling by cytosolic PDGFRA and PDGFRB fusion proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9673756"",""Autophosphorylation of cytosolic PDGFRA and PDGFRB fusion proteins"")",Yes,[12],1,,,
Disease,,,,,-,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863014"",""p25-bound CDK5 phosphorylates CDC25A"")",No,-,-,,,
Disease,,,,,-,Tat-mediated HIV elongation arrest and recovery,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167459"",""Abortive  termination of HIV-1 elongation after arrest (Tat-containing elongation complex)"")",Yes,[47],1,,,
Disease,,,,,-,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1220611"",""Covalent tyrosine kinase inhibitors bind and inactivate EGFR kinase domain mutant dimers resistant to non-covalent tyrosine kinase inhibitors"")",Yes,"[35, 53, 59, 105]",4,,,
Disease,,,,,-,Toxicity of botulinum toxin type A (botA),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194818"",""botA LC cleaves target cell SNAP25"")",Yes,[49],1,,,
Disease,,,,,-,Nef and signal transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200858"",""Nef Binds and activates the Src-family tyrosine kinase Hck"")",Yes,"[8, 37, 60, 86, 99]",5,,,
Disease,,,,,-,Inhibition of Signaling by Overexpressed EGFR,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1248677"",""Inactivation of over-expressed wild type EGFR by Cetuximab recombinant antibody"")",No,-,-,,,
Disease,,,,,-,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670436"",""p-KIT mutants:GRB2:SOS catalyzes nucleotide exchange on RAS"")",Yes,"[38, 48, 56]",3,,,
Disease,,,,,-,Maturation of nucleoprotein,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694373"",""Unphosphorylated nucleoprotein translocates to the plasma membrane"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,,,,,-,Constitutive Signaling by AKT1 E17K in Cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2399977"",""AKT1 E17K mutant phosphorylates AKT1S1 (PRAS40)"")",Yes,[78],1,,,
Disease,,,,,-,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868340"",""CDK5:p25 phosphorylates lamin B1"")",No,-,-,,,
Disease,,,,,-,Replication of the SARS-CoV-2 genome,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694406"",""nsp13 binds DDX5"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,,,,,-,Nef and signal transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200908"",""Nef Binds and activates the Src-family tyrosine kinase Fyn"")",Yes,"[8, 37, 60, 86, 99]",5,,,
Disease,,,,,-,semaxanib-resistant FLT3 mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9702578"",""semaxanib-resistant FLT3 mutants don't bind semaxanib<br>"")",Yes,[15],1,,,
Disease,,,,,-,ADORA2B mediated anti-inflammatory cytokines production,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9662710"",""IL6 gene produces IL6 protein"")",Yes,"[17, 78]",2,,,
Disease,,,,,-,Signaling by ERBB2 ECD mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665407"",""PI3K bound to phosphorylated heterodimers of ERBB2 ECD mutants and EGFR converts PIP2 to PIP3"")",Yes,"[26, 59, 107]",3,,,
Disease,,,,,-,Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180905"",""Association of Vpr with ANT1"")",Yes,[33],1,,,
Disease,,,,,-,Constitutive Signaling by EGFRvIII,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5637806"",""SOS-mediated nucleotide exchange of RAS (mediated by GRB2:SOS1 in complex with p-EGFRvIII)"")",Yes,"[35, 53, 59, 105]",4,,,
Disease,,,,,-,Signaling by FGFR3 fusions in cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853307"",""FGFR3 fusions:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange"")",Yes,[97],1,,,
Disease,,,,,-,Suppression of autophagy,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636564"",""SapM binds RAB7A"")",Yes,[40],1,,,
Disease,,,,,-,Tat-mediated elongation of the HIV-1 transcript,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167197"",""Separation of elongating HIV-1 transcript from template"")",Yes,[47],1,,,
Disease,,,,,-,Nef and signal transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200952"",""Nef binds a ternary complex comprising DOCK2 guanine nucleotide exchange factor for small Rho-family GTPase Rac, its cofactor ELMO1, and Rac, and activates Rac through this interaction"")",Yes,"[8, 37, 60, 86, 99]",5,,,
Disease,,,,,-,Replication of the SARS-CoV-2 genome,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694390"",""nsp15 binds RB1"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,,,,,-,Replication of the SARS-CoV-2 genome,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694677"",""ZCRB1 binds 5'UTR of SARS-CoV-2 genomic RNA"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,,,,,-,Nef and signal transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164943"",""Nef mediated activation of the T-cell receptor"")",Yes,"[8, 37, 60, 86, 99]",5,,,
Disease,,,,,-,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-169683"",""IP3R:I(1,4,5)P3 tetramer transports Ca2+ from ER lumen to cytosol"")",Yes,"[9, 66, 112]",3,,,
Disease,,,,,-,Prevention of phagosomal-lysosomal fusion,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9635667"",""esxG:esxH binds HGS"")",Yes,[76],1,,,
