PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Short_Path,High_Degree_Path,Low_High_Degree_Path
Gene expression (Transcription),,,,,-,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938217"",""RUNX1 binds the SWI/SNF complex"")",Yes,[58],1,,,
Gene expression (Transcription),,,,,-,RUNX1 regulates transcription of genes involved in differentiation of myeloid cells,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938251"",""CSF2 (GM-CSF) gene expression is stimulated by RUNX1 and CREBBP"")",Yes,[58],1,,,
Gene expression (Transcription),,,,,-,Energy dependent regulation of mTOR by LKB1-AMPK,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380979"",""RHEB in mTORC1:RHEB:GTP hydrolyses GTP"")",Yes,[56],1,,,
Gene expression (Transcription),,,,,-,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187293"",""SMAD2/3:SMAD4 complex positively regulates JUNB transcription"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,RUNX3 regulates CDKN1A transcription,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952128"",""RUNX3 binds TP53"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,MECP2 regulates neuronal receptors and channels,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021948"",""GPRIN1 gene expression is stimulated by MECP2"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-378978"",""CGA and CGB3 bind to form Human chorionic gonadotropin (hCG)"")",Yes,[20],1,,,
Gene expression (Transcription),,,,,-,FOXO-mediated transcription of cell cycle genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9620915"",""BTG1 gene expression is stimulated by FOXO3"")",No,-,-,,,
Gene expression (Transcription),,,,,-,FOXO-mediated transcription of cell death genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622627"",""BCL6 gene expression is stimulated by FOXO3,FOXO4,(FOXO1)"")",Yes,[50],1,,,
Gene expression (Transcription),,,,,-,RUNX1 regulates transcription of genes involved in differentiation of keratinocytes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938121"",""SERPINB13 binds CTSK"")",Yes,[58],1,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Metabolic Genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632766"",""TP53 stimulates SCO2 gene transcription"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,Transcriptional Regulation by MECP2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022456"",""MECP2 binds 5mC-DNA"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,RUNX2 regulates bone development,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8878023"",""SMAD6 gene expression is stimulated by RUNX2 and SMAD1"")",Yes,"[5, 48, 34, 64, 43, 60, 13, 17, 63, 65]",10,,,
Gene expression (Transcription),,,,,-,RUNX1 regulates transcription of genes involved in BCR signaling,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938987"",""BLK gene expression is stimulated by the complex of RUNX1 and ELF1, ELF2 or PAX5"")",Yes,[58],1,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Transcription of DNA Repair Genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6806423"",""TP53 stimulates DDB2 expression"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Metabolic Genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2321904"",""PTEN mRNA translation negatively regulated by microRNAs"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,YAP1- and WWTR1 (TAZ)-stimulated gene expression,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2032800"",""Expression of NPPA (ANF)"")",Yes,[10],1,,,
Gene expression (Transcription),,,,,-,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869590"",""The APOE gene transcription is stimulated by the complex of TFAP2A homodimer and DEK"")",Yes,[20],1,,,
Gene expression (Transcription),,,,,-,Transcriptional Regulation by E2F6,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8953556"",""E2F1 gene transcription is inhibited by E2F6"")",Yes,"[27, 61]",2,,,
Gene expression (Transcription),,,,,-,Transcriptional Regulation by E2F6,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007465"",""UXT gene expression is repressed by the PRC1L4 complex"")",Yes,[68],1,,,
Gene expression (Transcription),,,,,-,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877421"",""CTLA4 gene expression is stimulated by FOXP3 and inhibited by RUNX1"")",Yes,[58],1,,,
Gene expression (Transcription),,,,,-,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877493"",""TNFRSF18 (GITR) gene expression is stimulated by FOXP3 and inhibited by RUNX1"")",Yes,[58],1,,,
Gene expression (Transcription),,,,,-,Negative regulation of activity of TFAP2 (AP-2) family transcription factors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3234084"",""SUMOylation of TFAP2B with SUMO1"")",Yes,[20],1,,,
Gene expression (Transcription),,,,,-,Interconversion of nucleotide di- and triphosphates,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71682"",""glutathione (oxidized) + NADPH + H+ => 2 glutathione (reduced) + NADP+"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938201"",""MYL9 gene transcription is stimulated by RUNX1:CBFB"")",Yes,[58],1,,,
Gene expression (Transcription),,,,,-,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797763"",""TP53 inhibits BIRC5 expression"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,Transcriptional Regulation by E2F6,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007646"",""CBX5 gene expression is inhibited by E2F6"")",Yes,"[27, 61]",2,,,
Gene expression (Transcription),,,,,-,MECP2 regulates transcription factors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9017441"",""PPARG gene expression is inhibited by MECP2"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,RUNX3 regulates CDKN1A transcription,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8878186"",""CDKN1A gene expression is synergistically activated by RUNX3, SMAD3 and SMAD4"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,RNA Polymerase II Pre-transcription Events,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112395"",""Abortive termination of elongation after arrest"")",Yes,"[3, 36, 46, 14, 4]",5,,,
Gene expression (Transcription),,,,,-,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936628"",""GP1BA gene transcription is stimulated by the complex containing RUNX1, PRMT1 and GATA1 and inhibited by the complex of RUNX1, SIN3A and PRMT6"")",Yes,[58],1,,,
Gene expression (Transcription),,,,,-,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6791323"",""TP53 stimulates BCL2L14 gene expression"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,RUNX2 regulates osteoblast differentiation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008177"",""RUNX2 binds HEY1,HEY2,HES1"")",Yes,"[5, 48, 34, 64, 43, 60, 13, 63, 65]",9,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Transcription of DNA Repair Genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797100"",""CCNK binds CDK13"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,Regulation of TP53 Activity through Phosphorylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805059"",""CK2:FACT phosphorylates TP53"")",Yes,"[3, 5, 36, 46, 48, 14, 34, 64, 4, 43, 60, 12, 13, 63, 65, 66]",16,,,
Gene expression (Transcription),,,,,-,FOXO-mediated transcription of cell death genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614669"",""FASLG gene expression is stimulated by FOXO1,FOXO3,(FOXO4)"")",Yes,[25],1,,,
Gene expression (Transcription),,,,,-,FOXO-mediated transcription of cell death genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622604"",""BCL2L11 gene expression is stimulated by FOXO1,FOXO3,(FOXO4) and NF-Y"")",No,-,-,,,
Gene expression (Transcription),,,,,-,Negative regulation of activity of TFAP2 (AP-2) family transcription factors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8864361"",""KCTD15 binds TFAP2 homo- and heterodimers"")",Yes,[20],1,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Metabolic Genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632732"",""p-S939,T1462-TSC2 binding to 14-3-3 dimer is negatively regulated by DDIT4"")",Yes,"[41, 47]",2,,,
Gene expression (Transcription),,,,,-,Regulation of TP53 Activity through Methylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804253"",""MDM2 ubiquitinates JMY"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8878054"",""HIPK2 phosphorylates RUNX1"")",Yes,[58],1,,,
Gene expression (Transcription),,,,,-,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877345"",""IL2 gene expression is stimulated by RUNX1 and NFATC2 and repressed by FOXP3"")",Yes,[58],1,,,
Gene expression (Transcription),,,,,-,MECP2 regulates neuronal receptors and channels,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9005994"",""TRPC3 gene transcription is stimulated by MECP2"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,Mitochondrial transcription termination,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163320"",""Association of mTERF with the termination sequence"")",Yes,[7],1,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Transcription of DNA Repair Genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6806405"",""TP53 stimulates PMS2 expression"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,Transcriptional Regulation by E2F6,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007462"",""CDC7 gene expression is repressed by the PRC1L4 complex"")",Yes,[68],1,,,
Gene expression (Transcription),,,,,-,Transcriptional Regulation by E2F6,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007605"",""BRCA1 gene expression is inhibited by E2F6"")",Yes,"[27, 61]",2,,,
Gene expression (Transcription),,,,,-,PI5P Regulates TP53 Acetylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810376"",""ING2 binds PI5P"")",Yes,[40],1,,,
Gene expression (Transcription),,,,,-,Oxidative Stress Induced Senescence,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3239014"",""MAPKAPK5 phosphorylates TP53"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,Regulation of TP53 Activity through Phosphorylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805109"",""CDK2 phosphorylates TP53"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,Transcriptional Regulation by VENTX,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853956"",""Expression of CCND1 is stimulated by CTNNB1:TCF4,LEF1 and inhibited by VENTX:TCF4,LEF1"")",No,-,-,,,
Gene expression (Transcription),,,,,-,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938034"",""NR4A3 gene expression is stimulated by RUNX1:CBFB"")",Yes,[58],1,,,
Gene expression (Transcription),,,,,-,Glutamate Neurotransmitter Release Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70609"",""glutamine + H2O => glutamate + NH4+ [GLS]"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,MECP2 regulates neuronal receptors and channels,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020513"",""GRIN2B gene expression is inhibited by MECP2"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,Negative regulation of activity of TFAP2 (AP-2) family transcription factors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8864343"",""KCTD1 binds TFAP2 homo- and heterodimers"")",Yes,[20],1,,,
Gene expression (Transcription),,,,,-,Transcriptional Regulation by E2F6,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007640"",""RBBP4 gene expression is inhibited by E2F6"")",Yes,"[27, 61]",2,,,
Gene expression (Transcription),,,,,-,Transcriptional Regulation by MECP2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022870"",""MOBP gene expression is inhibited by MECP2"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6791109"",""GADD45A binds PCNA"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 53, 63, 65, 66]",12,,,
Gene expression (Transcription),,,,,-,RUNX3 regulates NOTCH signaling,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8878212"",""JAG1 gene expression is inhibited by RUNX3"")",No,-,-,,,
Gene expression (Transcription),,,,,-,Downregulation of SMAD2/3:SMAD4 transcriptional activity,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2176503"",""Degradation of SMAD2/3:SMAD4 complex"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,FOXO-mediated transcription of cell death genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622667"",""BBC3 gene expression is stimulated by FOXO3,(FOXO1)"")",Yes,[57],1,,,
Gene expression (Transcription),,,,,-,Regulation of TP53 Activity through Phosphorylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805103"",""AURKA phosphorylates TP53"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,Transcriptional Regulation by MECP2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9006508"",""PVALB gene expression is repressed by MECP2"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,RUNX2 regulates genes involved in cell migration,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8940007"",""MMP13 gene expression is stimulated by RUNX2:CBFB"")",Yes,"[5, 48, 34, 64, 43, 60, 13, 17, 63, 65]",10,,,
Gene expression (Transcription),,,,,-,MECP2 regulates neuronal receptors and channels,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022728"",""FKBP5 gene expression is inhibited by MECP2"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8864698"",""KIT gene expression is stimulated by TFAP2A,(TFAP2B) homodimers "")",Yes,[20],1,,,
Gene expression (Transcription),,,,,-,TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869558"",""HSPD1 gene expression is repressed by the complex of NPM1 and TFAP2A homodimer"")",Yes,[20],1,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803892"",""SFN dimer binds BAX"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 17, 63, 65, 66]",12,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6801250"",""TRIAP1:PRELID1, PRELID3A transports PA from the outer to the inner mitochondrial membrane"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,Transcriptional regulation by RUNX2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007860"",""RUNX2 binds TWIST1,(TWIST2)"")",Yes,"[5, 48, 34, 64, 43, 60, 13, 63, 65]",9,,,
Gene expression (Transcription),,,,,-,MECP2 regulates neuronal receptors and channels,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023549"",""PTPN1 gene expression is inhibited by MECP2"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,FOXO-mediated transcription of cell cycle genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624985"",""CAV1 gene expression is stimulated by FOXO1,FOXO3"")",Yes,[49],1,,,
Gene expression (Transcription),,,,,-,Downregulation of SMAD2/3:SMAD4 transcriptional activity,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187395"",""Dephosphorylated SMAD2/3 translocates to the cytosol"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,MECP2 regulates neuronal receptors and channels,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986940"",""MET gene transcription is stimulated by MECP2"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,Regulation of TP53 Activity through Phosphorylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805276"",""CDK5 phosphorylates TP53"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Transcription of Caspase Activators and Caspases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6791348"",""TP53 stimulates APAF1 gene expression"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,Notch-HLH transcription pathway,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-212356"",""Formation of CSL-NICD coactivator complex"")",No,-,-,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6791291"",""TP53 stimulates BID gene expression"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,RUNX1 regulates expression of components of tight junctions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8935988"",""OCLN (Occludin) gene expression is stimulated by RUNX1"")",Yes,[58],1,,,
Gene expression (Transcription),,,,,-,Regulation of RUNX3 expression and activity,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952408"",""Polyubiquitinated RUNX3 is degraded by the proteasome"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,RUNX3 Regulates Immune Response and Cell Migration,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952442"",""SPP1 gene expression is stimulated by RUNX3"")",No,-,-,,,
Gene expression (Transcription),,,,,-,Transcriptional Regulation by E2F6,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007582"",""RAD51 gene expression is stimulated by E2F1 and inhibited by E2F6"")",Yes,"[59, 27, 61]",3,,,
Gene expression (Transcription),,,,,-,MECP2 regulates transcription of neuronal ligands,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023351"",""DLL1 gene expression is inhibited by MECP2"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,Regulation of MECP2 expression and activity,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986937"",""MECP2 is phosphorylated at T308"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Metabolic Genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5631903"",""SESN1,2,3 bind overoxidized PRDX1"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,Transcriptional regulation by RUNX2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007816"",""RUNX2 binds HAND2"")",Yes,"[5, 48, 34, 64, 43, 60, 13, 63, 65]",9,,,
Gene expression (Transcription),,,,,-,MECP2 regulates transcription of neuronal ligands,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9017988"",""CRH gene expression is repressed by MECP2"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622738"",""CAT gene expression is stimulated by FOXO3,FOXO6,(FOXO1)"")",Yes,[32],1,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Transcription of Caspase Activators and Caspases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6798139"",""TP53 stimulates CASP10 expression"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,PI5P Regulates TP53 Acetylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811508"",""ING2-bound EP300 acetylates TP53"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8864999"",""TGFA gene expression is stimulated by the TFAP2A homodimer"")",Yes,[20],1,,,
Gene expression (Transcription),,,,,-,RUNX2 regulates osteoblast differentiation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985275"",""RUNX2 binds to SATB2"")",Yes,"[5, 48, 34, 64, 43, 60, 13, 63, 65]",9,,,
Gene expression (Transcription),,,,,-,MicroRNA (miRNA) biogenesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5578717"",""BCDIN3D dimethylates 5' phosphate of pre-miR-145"")",Yes,[2],1,,,
Gene expression (Transcription),,,,,-,Regulation of TP53 Activity through Association with Co-factors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3221982"",""BANP binds TP53"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,B-WICH complex positively regulates rRNA expression,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250938"",""B-WICH:histone acetyltransferase acetylates histone H3 at lysine-9"")",Yes,"[5, 48, 34, 64, 1, 43, 60, 71, 12, 13, 63, 65, 66]",13,,,
Gene expression (Transcription),,,,,-,Regulation of TP53 Activity through Methylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805730"",""SETD9 methylates TP53"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Transcription of DNA Repair Genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6806394"",""TP53 and AP-1 stimulate MSH2 expression"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,RUNX1 regulates transcription of genes involved in differentiation of myeloid cells,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938382"",""LGALS3 gene expression is stimulated by RUNX1 and RUNX2"")",Yes,"[5, 48, 34, 58, 64, 43, 60, 13, 17, 63, 65]",11,,,
Gene expression (Transcription),,,,,-,RUNX1 regulates transcription of genes involved in differentiation of keratinocytes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8955893"",""SOCS4 gene expression is inhibited by RUNX1"")",Yes,[58],1,,,
Gene expression (Transcription),,,,,-,Cyclin A:Cdk2-associated events at S phase entry,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187934"",""Inactivation of Cyclin A:Cdk2 complexes by p27/p21"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 35, 63, 65, 66]",12,,,
Gene expression (Transcription),,,,,-,Transcriptional Regulation by MECP2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615829"",""IRAK1 gene expression is inhibited by MECP2"")",Yes,[66],1,,,
Gene expression (Transcription),,,,,-,PRC2 methylates histones and DNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-212263"",""PRC2 trimethylates histone H3 at lysine-27"")",Yes,"[3, 36, 46, 14, 1, 4, 71]",7,,,
Gene expression (Transcription),,,,,-,RUNX3 regulates BCL2L11 (BIM) transcription,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952232"",""BCL2L11 (BIM) gene transcription is stimulated by RUNX3"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5633314"",""TP53 stimulates NDRG1 gene expression"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Metabolic Genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5631941"",""SESN1,2,3 bind AMPK"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,FOXO-mediated transcription of cell cycle genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9625520"",""MSTN gene expression is stimulated by FOXO1 and p-2S-SMAD2/3:SMAD4"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
Gene expression (Transcription),,,,,-,Regulation of TP53 Activity through Association with Co-factors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805792"",""p-S291-PHF20 translocates to cytosol"")",Yes,[39],1,,,
Gene expression (Transcription),,,,,-,TP53 Regulates Transcription of Caspase Activators and Caspases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6798126"",""TP53 stimulates CASP6 expression"")",Yes,"[5, 48, 34, 64, 43, 60, 12, 13, 63, 65, 66]",11,,,
