First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-6803233,R-HSA-6802925,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803233"",""Dissociation of oncogenic RAS:RAF complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802925"",""Mutant RAS:p-RAF complexes bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-6803233,R-HSA-6802912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803233"",""Dissociation of oncogenic RAS:RAF complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802912"",""High kinase activity BRAF mutants bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-6803233,R-HSA-6802914,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803233"",""Dissociation of oncogenic RAS:RAF complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802914"",""RAS:GTP:moderate kinase activity p-RAF complexes bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-6803233,R-HSA-6802942,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803233"",""Dissociation of oncogenic RAS:RAF complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802942"",""RAS:GTP:p-RAF complexes paradoxically bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-6803233,R-HSA-9656211,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803233"",""Dissociation of oncogenic RAS:RAF complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9656211"",""MAP2Ks and MAPKs bind to the activated mutant RAF1 complex"")","Rothfels, K"
R-HSA-6803233,R-HSA-6802934,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803233"",""Dissociation of oncogenic RAS:RAF complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802934"",""p-BRAF and RAF fusion dimers bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-6803234,R-HSA-6802925,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803234"",""Dissociation of paradoxically activated RAS:BRAF complexes"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802925"",""Mutant RAS:p-RAF complexes bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-6803234,R-HSA-6802912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803234"",""Dissociation of paradoxically activated RAS:BRAF complexes"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802912"",""High kinase activity BRAF mutants bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-6803234,R-HSA-6802914,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803234"",""Dissociation of paradoxically activated RAS:BRAF complexes"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802914"",""RAS:GTP:moderate kinase activity p-RAF complexes bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-6803234,R-HSA-6802942,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803234"",""Dissociation of paradoxically activated RAS:BRAF complexes"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802942"",""RAS:GTP:p-RAF complexes paradoxically bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-6803234,R-HSA-9656211,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803234"",""Dissociation of paradoxically activated RAS:BRAF complexes"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9656211"",""MAP2Ks and MAPKs bind to the activated mutant RAF1 complex"")","Rothfels, K"
R-HSA-6803234,R-HSA-6802934,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803234"",""Dissociation of paradoxically activated RAS:BRAF complexes"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802934"",""p-BRAF and RAF fusion dimers bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-6803240,R-HSA-6802924,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803240"",""Homo- or heterodimerization of RAF downstream of mutant RAS"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802924"",""RAF is phosphorylated downstream of oncogenic RAS "")","Rothfels, K"
R-HSA-74448,R-HSA-111930,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74448"",""Calcium binds calmodulin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111930"",""Adenylate cyclase produces cAMP"")","Le Novere, N"
R-HSA-8863013,R-HSA-8863674,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863013"",""CDK5 binds p25"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863674"",""CDC25C binds YWHAE (14-3-3-epsilon)"")","Shah, K"
R-HSA-8863013,R-HSA-8868666,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863013"",""CDK5 binds p25"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868666"",""CDK5:p25 phosphorylates JUN"")","Shah, K"
R-HSA-8866854,R-HSA-8866857,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8866854"",""VCP-catalyzed ATP hydrolysis promotes the translocation of CFTR F508del into the cytosol"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8866857"",""CFTR F508del binds components of the ERAD machinery for ubiquitination and degradation"")","Rothfels, K"
R-HSA-8868134,R-HSA-8863012,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868134"",""CAST binds Ca2+ bound calpain"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863012"",""Calpain cleaves p35 to p25"")","Shah, K"
R-HSA-8870710,R-HSA-8863009,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8870710"",""APP gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863009"",""Influx of extracellular calcium"")","Shah, K"
R-HSA-8876497,R-HSA-8876948,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8876497"",""InlA binds CDH1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8876948"",""SRC phosphorylates InlA-bound CDH1 and CTNNB1"")","Orlic-Milacic, M"
R-HSA-8936676,R-HSA-6802916,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936676"",""Moderate kinase activity BRAF mutants:RAS:GTP homo/heterodimerize"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802916"",""RAF is phosphorylated downstream of moderate kinase activity BRAF mutants"")","Rothfels, K"
R-HSA-8951552,R-HSA-1222325,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951552"",""LTF:2xCO3(2-) dissociates from Carbocymycobactin:Fe3+"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1222325"",""Carboxymycobactin and mycobactin exchange their iron load"")","Stephan, R"
R-HSA-9603905,R-HSA-873951,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603905"",""Expression of NLRP3 gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-873951"",""SGT1:HSP90 binds inactive NLRP3"")","Jupe, S"
R-HSA-9610388,R-HSA-9610867,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610388"",""HCMV translocates from the endosome lumen to the extracellular region"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610867"",""HCMV Binds Host Cell Receptor - Endocytic Pathway"")","Gillespie, ME"
R-HSA-9610954,R-HSA-9610942,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610954"",""HCMV Final Envelopment"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610942"",""HCMV Formation of Final Envelopment Complex"")","Guerreiro, C"
R-HSA-9611147,R-HSA-9610942,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9611147"",""Endocytic Uptake of HCMV Virion"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610942"",""HCMV Formation of Final Envelopment Complex"")","Guerreiro, C"
R-HSA-9611147,R-HSA-9610954,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9611147"",""Endocytic Uptake of HCMV Virion"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610954"",""HCMV Final Envelopment"")","Guerreiro, C"
R-HSA-9611158,R-HSA-9610867,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9611158"",""Fusion of HCMV Envelope with Plasma Membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610867"",""HCMV Binds Host Cell Receptor - Endocytic Pathway"")","Gillespie, ME"
R-HSA-9611158,R-HSA-9609689,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9611158"",""Fusion of HCMV Envelope with Plasma Membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609689"",""HCMV Binds to the Host Cell via heparan sulfate proteoglycans (HSPG)"")","Gillespie, ME"
R-HSA-9611158,R-HSA-9610942,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9611158"",""Fusion of HCMV Envelope with Plasma Membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610942"",""HCMV Formation of Final Envelopment Complex"")","Guerreiro, C"
R-HSA-9613490,R-HSA-9613490,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""Unwinding of DNA for the nascent HIV-1 transcript: Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""Unwinding of DNA for the nascent HIV-1 transcript: Second Transition"")","Rice, AP"
R-HSA-9613498,R-HSA-9613498,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""Unwinding of DNA for the nascent HIV-1 transcript"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""Unwinding of DNA for the nascent HIV-1 transcript"")","Rice, AP"
R-HSA-9613498,R-HSA-167477,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""Unwinding of DNA for the nascent HIV-1 transcript"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""Abortive HIV-1 initiation after formation of the first phosphodiester bond"")","Rice, AP"
R-HSA-9614367,R-HSA-9614343,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614367"",""HCMV Nuclear Pore Docking"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614343"",""Viral UL47:UL48 Proteins Bind HCMV Tegumented Virion to Host Microtuble and Dynein complexs"")","Gillespie, ME"
R-HSA-9614369,R-HSA-165043,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165043"",""Rev multimer-bound HIV mRNA:Crm1:Ran:GTP complex associates with the NPC"")","Rice, AP"
R-HSA-9614369,R-HSA-180622,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180622"",""Vpr binds nucleoporins"")","Matthews, L"
R-HSA-9614369,R-HSA-180710,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180710"",""Rev:importin beta:B23 recruited to the nuclear pore"")","Matthews, L"
R-HSA-9614369,R-HSA-9614369,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")",
R-HSA-9614369,R-HSA-9614367,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614367"",""HCMV Nuclear Pore Docking"")",
R-HSA-9614369,R-HSA-9636128,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636128"",""Translocation of SCP, Triplex (TRI) complex, CVC complex, and Accessory Proteins from the cytoplasm into the nucleous"")","Gillespie, ME"
R-HSA-9614369,R-HSA-9698927,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698927"",""Assembly of the HCMV Genome DNA Replication Complex"")","Gillespie, ME"
R-HSA-9614369,R-HSA-9629004,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629004"",""Transport of MCP:pPR-AP:pAP Complex into the Nucleous"")",
R-HSA-9614369,R-HSA-168880,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168880"",""vRNP Export through the nuclear pore"")",
R-HSA-9614369,R-HSA-192627,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192627"",""Viral mRNA Export"")","Bortz, E"
R-HSA-9614369,R-HSA-192925,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192925"",""Export of Spliced Viral mRNA"")","Bortz, E"
R-HSA-9614369,R-HSA-1176059,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1176059"",""Translocation of Influenza A virus nonstructural protein 1 (NS1A) into the nucleus"")","Gillespie, ME"
R-HSA-9614369,R-HSA-168337,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168337"",""Docking and transport of the RNP:Karyopherin complex through the nuclear pore"")","Gillespie, ME"
R-HSA-9614810,R-HSA-9614816,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614810"",""Activation of Latent HCMV Genome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614816"",""Latent Transcriptinally Repressed HCMV Genome"")",
R-HSA-9614810,R-HSA-9621073,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614810"",""Activation of Latent HCMV Genome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9621073"",""Immediate Early (IE) Gene Expression"")",
R-HSA-9614810,R-HSA-9623096,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614810"",""Activation of Latent HCMV Genome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9623096"",""Delayed Early (DE) Gene Expression"")",
R-HSA-9614810,R-HSA-9698928,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614810"",""Activation of Latent HCMV Genome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698928"",""Late (L) Gene Expression"")",
R-HSA-9621073,R-HSA-9640368,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9621073"",""Immediate Early (IE) Gene Expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640368"",""Addition of Tegument to HCMV Nucleocapsid C"")","Gillespie, ME"
R-HSA-9623096,R-HSA-9640368,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9623096"",""Delayed Early (DE) Gene Expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640368"",""Addition of Tegument to HCMV Nucleocapsid C"")","Gillespie, ME"
R-HSA-9623096,R-HSA-9636128,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9623096"",""Delayed Early (DE) Gene Expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636128"",""Translocation of SCP, Triplex (TRI) complex, CVC complex, and Accessory Proteins from the cytoplasm into the nucleous"")","Gillespie, ME"
R-HSA-9624033,R-HSA-9698926,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624033"",""Initiation of HCMV DNA Replication"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698926"",""HCMV Genome Replication Completion"")","Gillespie, ME"
R-HSA-9635666,R-HSA-9635667,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9635666"",""esxG:esxH translocates from MTb cytosol to host phagosomal lumen"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9635667"",""esxG:esxH binds HGS"")","Stephan, R"
R-HSA-9636128,R-HSA-9698931,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636128"",""Translocation of SCP, Triplex (TRI) complex, CVC complex, and Accessory Proteins from the cytoplasm into the nucleous"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698931"",""C Nucleocapsid Assembly"")","Gillespie, ME"
R-HSA-9636128,R-HSA-9698924,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636128"",""Translocation of SCP, Triplex (TRI) complex, CVC complex, and Accessory Proteins from the cytoplasm into the nucleous"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698924"",""B Nucleocapsid Assembly"")","Gillespie, ME"
R-HSA-9636240,R-HSA-9636261,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636240"",""PPE2 binds NOS2 gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636261"",""NOS2 gene produces NOS2 protein"")","Stephan, R"
R-HSA-9636375,R-HSA-9636564,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636375"",""SecA2 transports SapM from cytoplasm to cytosol"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636564"",""SapM binds RAB7A"")","Stephan, R"
R-HSA-9637651,R-HSA-9637635,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9637651"",""esxA translocates from Mtb cytosol to the host's ER"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9637635"",""esxA binds B2M"")","Stephan, R"
R-HSA-9640368,R-HSA-9614343,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640368"",""Addition of Tegument to HCMV Nucleocapsid C"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614343"",""Viral UL47:UL48 Proteins Bind HCMV Tegumented Virion to Host Microtuble and Dynein complexs"")","Gillespie, ME"
R-HSA-9656209,R-HSA-6802925,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9656209"",""Dissociation of RAS:RAF1 mutant complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802925"",""Mutant RAS:p-RAF complexes bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-9656209,R-HSA-6802912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9656209"",""Dissociation of RAS:RAF1 mutant complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802912"",""High kinase activity BRAF mutants bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-9656209,R-HSA-6802914,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9656209"",""Dissociation of RAS:RAF1 mutant complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802914"",""RAS:GTP:moderate kinase activity p-RAF complexes bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-9656209,R-HSA-6802942,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9656209"",""Dissociation of RAS:RAF1 mutant complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802942"",""RAS:GTP:p-RAF complexes paradoxically bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-9656209,R-HSA-9656211,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9656209"",""Dissociation of RAS:RAF1 mutant complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9656211"",""MAP2Ks and MAPKs bind to the activated mutant RAF1 complex"")","Rothfels, K"
R-HSA-9656209,R-HSA-6802934,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9656209"",""Dissociation of RAS:RAF1 mutant complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802934"",""p-BRAF and RAF fusion dimers bind MAP2Ks and MAPKs"")","Rothfels, K"
R-HSA-9660819,R-HSA-9660829,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9660819"",""ADORA2B:Ade-Rib:GsGTP dissociates"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9660829"",""ADORA2B binds Ade-Rib"")","Jassal, B"
R-HSA-9664261,R-HSA-9666425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664261"",""Src phosphorylate SYK in IgG:Leishmania surface:p-FCGR3A:SYK"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9666425"",""p-6Y-SYK phosphorylates VAV1,2,3"")","Murillo, JI"
R-HSA-9664271,R-HSA-9664270,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664271"",""Release of PLCG from FCGR3A"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664270"",""Recruitment of PLCgamma to membrane due to FCGR3A effect"")","Murillo, JI"
R-HSA-9664271,R-HSA-9666435,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664271"",""Release of PLCG from FCGR3A"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9666435"",""VAV1,2,3:PI(3,4,5)P3 binds p-6Y-SYK"")","Murillo, JI"
R-HSA-9664271,R-HSA-9666426,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664271"",""Release of PLCG from FCGR3A"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9666426"",""CRKII:DOCK180:ELMO binds FCGR3A"")","Murillo, JI"
R-HSA-9664271,R-HSA-9666425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664271"",""Release of PLCG from FCGR3A"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9666425"",""p-6Y-SYK phosphorylates VAV1,2,3"")","Murillo, JI"
R-HSA-9664275,R-HSA-9666458,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664275"",""Src phosphorylates CD3 dimers in IgG:Lma antigens:FCGR3A:CD3 dimers"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9666458"",""IgG:Leishmania surface:FCGR3A translocates from plasma membrane to the parasitophorous vacuole"")","Murillo, JI"
R-HSA-9664406,R-HSA-9664275,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664406"",""IgG:Lma antigens binds FCGR3A:CD3 dimers"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664275"",""Src phosphorylates CD3 dimers in IgG:Lma antigens:FCGR3A:CD3 dimers"")","Murillo, JI"
R-HSA-9664567,R-HSA-1218833,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664567"",""ERBB2 KD mutants heterodimerize"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1218833"",""Binding of ligand-responsive EGFR mutants to chaperoning proteins HSP90 and CDC37"")","Orlic-Milacic, M"
R-HSA-9664567,R-HSA-1247999,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664567"",""ERBB2 KD mutants heterodimerize"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247999"",""EGFRvIII mutant binds chaperone proteins HSP90 and CDC37."")","Orlic-Milacic, M"
R-HSA-9665032,R-HSA-9665034,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665032"",""Phosphorylated heterodimers of ERBB2 KD mutants and EGFR phosphorylate PLCG1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665034"",""Phosphorylated heterodimers of ERBB2 KD mutants and EGFR bind PLCG1"")","Orlic-Milacic, M"
R-HSA-9665388,R-HSA-1218833,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665388"",""ERBB2 ECD mutants heterodimerize with EGFR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1218833"",""Binding of ligand-responsive EGFR mutants to chaperoning proteins HSP90 and CDC37"")","Orlic-Milacic, M"
R-HSA-9665388,R-HSA-1247999,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665388"",""ERBB2 ECD mutants heterodimerize with EGFR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247999"",""EGFRvIII mutant binds chaperone proteins HSP90 and CDC37."")","Orlic-Milacic, M"
R-HSA-9665411,R-HSA-9665410,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665411"",""Phosphorylated heterodimers of ERBB2 ECD mutants and EGFR phosphorylate PLCG1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665410"",""Phosphorylated heterodimers of ERBB2 ECD mutants and EGFR bind PLCG1"")","Orlic-Milacic, M"
R-HSA-9665411,R-HSA-9665409,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665411"",""Phosphorylated heterodimers of ERBB2 ECD mutants and EGFR phosphorylate PLCG1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665409"",""GRB2:SOS1 binds to phosphorylated heterodimers of ERBB2 ECD mutants and EGFR"")","Orlic-Milacic, M"
R-HSA-9665411,R-HSA-9665417,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665411"",""Phosphorylated heterodimers of ERBB2 ECD mutants and EGFR phosphorylate PLCG1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665417"",""Phosphorylated heterodimers of ERBB2 ECD mutants and EGFR bind GRB2:GAB1"")","Orlic-Milacic, M"
R-HSA-9665411,R-HSA-9665416,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665411"",""Phosphorylated heterodimers of ERBB2 ECD mutants and EGFR phosphorylate PLCG1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665416"",""Phosphorylated heterodimers of ERBB2 ECD mutants and EGFR bind SHC1"")","Orlic-Milacic, M"
R-HSA-9665697,R-HSA-1218833,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665697"",""ERBB2 TMD/JMD mutants hetrodimerize"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1218833"",""Binding of ligand-responsive EGFR mutants to chaperoning proteins HSP90 and CDC37"")","Orlic-Milacic, M"
R-HSA-9665697,R-HSA-1247999,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665697"",""ERBB2 TMD/JMD mutants hetrodimerize"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247999"",""EGFRvIII mutant binds chaperone proteins HSP90 and CDC37."")","Orlic-Milacic, M"
R-HSA-9665704,R-HSA-9665706,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665704"",""Phosphorylated heterodimers of ERBB2 TMD/JMD mutants and EGFR phosphorylate PLCG1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665706"",""Phosphorylated heterodimers of ERBB2 TMD/JMD mutants and EGFR bind PLCG1"")","Orlic-Milacic, M"
R-HSA-9666428,R-HSA-9673288,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9666428"",""DOCK180 exchanges GTP for GDP on RAC1:GDP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9673288"",""ppDVL binds RAC1:GTP"")","Murillo, JI"
R-HSA-9666430,R-HSA-9673288,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9666430"",""p-VAV1,2,3 exchanges GTP for GDP on RAC1:GDP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9673288"",""ppDVL binds RAC1:GTP"")","Murillo, JI"
