First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-8852317,R-HSA-156678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852317"",""PLK1 phosphorylates GTSE1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156678"",""Activation of Cdc25C"")","Lee, KS"
R-HSA-8852317,R-HSA-380272,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852317"",""PLK1 phosphorylates GTSE1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380272"",""Plk1-mediated phosphorylation of Nlp"")","Matthews, L"
R-HSA-8852354,R-HSA-8852331,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852354"",""GTSE1 facilitates proteasome-mediated degradation of TP53"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852331"",""GTSE1 translocates to the nucleus"")","Orlic-Milacic, M"
R-HSA-8853444,R-HSA-8853496,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853444"",""AURKA phosphorylates PHLDA1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853496"",""SCF:FBXL7 binds AURKA"")","Orlic-Milacic, M"
R-HSA-8853444,R-HSA-8853429,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853444"",""AURKA phosphorylates PHLDA1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853429"",""PHLDA1 binds AURKA"")","Orlic-Milacic, M"
R-HSA-8854044,R-HSA-8853496,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8854044"",""Proteasome degrades AURKA ubiquitinated by SCF-FBXL7"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853496"",""SCF:FBXL7 binds AURKA"")","Orlic-Milacic, M"
R-HSA-8856945,R-HSA-8856951,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856945"",""PP2A methylation by LCMT1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856951"",""PP2A demethylation by PPME1"")","Jupe, S"
R-HSA-8856951,R-HSA-1363276,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856951"",""PP2A demethylation by PPME1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363276"",""Dephosphorylation of p130 (RBL2) by PP2A"")","Orlic-Milacic, M"
R-HSA-8856951,R-HSA-1363274,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856951"",""PP2A demethylation by PPME1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363274"",""Dephosphorylation of p107 (RBL1) by PP2A"")","Orlic-Milacic, M"
R-HSA-8856951,R-HSA-8856945,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856951"",""PP2A demethylation by PPME1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856945"",""PP2A methylation by LCMT1"")","Jupe, S"
R-HSA-8942836,R-HSA-9018017,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8942836"",""CDK4/6:CCND complexes are activated by T-loop phosphorylation of CDK4/6"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018017"",""RB1 binds and inhibits E2F1/2/3:DP1/2 complexes"")","Orlic-Milacic, M"
R-HSA-8961619,R-HSA-69005,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961619"",""CDC6 gene expression is stimulated by E2F1 and repressed by the DREAM complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69005"",""Cdc6 protein is phosphorylated by CDK"")",
R-HSA-8961699,R-HSA-163010,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961699"",""FBXO5 gene expression is stimulated by E2F1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163010"",""Down Regulation of Emi1 through Phosphorylation of Emi1"")","Lee, KS"
R-HSA-8961699,R-HSA-174097,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961699"",""FBXO5 gene expression is stimulated by E2F1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174097"",""Association of Emi1 with Cdh1"")","Lorca, T"
R-HSA-8961699,R-HSA-174235,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961699"",""FBXO5 gene expression is stimulated by E2F1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174235"",""Association of Emi1 with Cdc20"")","Lorca, T"
R-HSA-8961915,R-HSA-176942,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961915"",""CDC45 gene expression is stimulated by E2F1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176942"",""Multiple proteins are localized at replication fork"")","Tye, BK"
R-HSA-8961952,R-HSA-69299,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961952"",""CDT1 gene expression is stimulated by E2F1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69299"",""Cdt1 associates with geminin"")",
R-HSA-8964525,R-HSA-1363314,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8964525"",""RBL1 gene expression is repressed by the DREAM complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363314"",""p107 (RBL1) binds CyclinE/A:CDK2"")","Orlic-Milacic, M"
R-HSA-8978926,R-HSA-4088309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8978926"",""MYBL2 gene expression is inhibited by RBL1 and RBL2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088309"",""FOXM1 binds CCNB2 promoter"")","Orlic-Milacic, M"
R-HSA-8978926,R-HSA-4088306,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8978926"",""MYBL2 gene expression is inhibited by RBL1 and RBL2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088306"",""FOXM1 binds PLK1 promoter"")","Orlic-Milacic, M"
R-HSA-8978926,R-HSA-4088307,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8978926"",""MYBL2 gene expression is inhibited by RBL1 and RBL2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088307"",""FOXM1 binds CCNB1 promoter"")","Orlic-Milacic, M"
R-HSA-9007926,R-HSA-9670114,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007926"",""ATRX binds DAXX"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670114"",""Histone H3.3 deposition at telomere"")","Orlic-Milacic, M"
R-HSA-9007926,R-HSA-9670101,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007926"",""ATRX binds DAXX"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670101"",""ATRX:DAXX binds to subtelomeric chromosomal regions"")","Orlic-Milacic, M"
R-HSA-912389,R-HSA-912505,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912389"",""Formation of axial/lateral elements of Synaptonemal Complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912505"",""Synapsis"")","May, B"
R-HSA-912429,R-HSA-176175,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912429"",""Resolution of meiotic holliday junction"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176175"",""Stalling of DNA replication fork and RPA binding"")","Borowiec, JA"
R-HSA-912429,R-HSA-912503,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912429"",""Resolution of meiotic holliday junction"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912503"",""Formation of meiotic single-stranded DNA invasion complex"")","May, B"
R-HSA-912429,R-HSA-912496,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912429"",""Resolution of meiotic holliday junction"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912496"",""Formation of meiotic holliday junction"")","May, B"
R-HSA-912429,R-HSA-69140,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912429"",""Resolution of meiotic holliday junction"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69140"",""RPA binds to the Flap"")",
R-HSA-912429,R-HSA-174445,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912429"",""Resolution of meiotic holliday junction"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174445"",""RPA binds to the Flap on the C-strand"")","Seidel, J"
R-HSA-912496,R-HSA-912503,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912496"",""Formation of meiotic holliday junction"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912503"",""Formation of meiotic single-stranded DNA invasion complex"")","May, B"
R-HSA-9615945,R-HSA-9615937,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615945"",""RAN:GTP binds TNPO1/KPNB1 (transportin/importin beta) associated with the Nup107-160 complex and releases Nup107-160 "")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615937"",""TPNO/KPNB1 (transportin/importin beta) sequester the Nup107-160 complex"")","Gerace, L"
R-HSA-9615945,R-HSA-9615901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615945"",""RAN:GTP binds TNPO1/KPNB1 (transportin/importin beta) associated with the Nup107-160 complex and releases Nup107-160 "")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615901"",""AHCTF1 (ELYS) binds chromatin and Nup107-Nup160 complex"")","Gerace, L"
R-HSA-9624893,R-HSA-9624845,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624893"",""RAN stimulates fusion of nuclear envelope (NE) membranes"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624845"",""RCC1 stimulates GDP to GTP exchange on RAN"")","Gerace, L"
R-HSA-9647746,R-HSA-9648114,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9647746"",""EML4 trimerizes"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9648114"",""EML4 recruits NUDC to mitotic spindle"")","Orlic-Milacic, M"
R-HSA-9659820,R-HSA-2172666,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9659820"",""RB1 translocates to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2172666"",""RB1 binds condensin II"")","Gallie, BL"
R-HSA-9659820,R-HSA-69227,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9659820"",""RB1 translocates to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69227"",""Cyclin D:CDK4/6 phosphorylates RB1 and prevents RB1 binding to E2F1/2/3:DP1/2 complexes"")","Matthews, L"
R-HSA-9668405,R-HSA-9668389,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668405"",""SPAST (spastin) binds the IST1 subunit of ESCRT-III at the sites of microtubule attachment to chromatin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668389"",""VPS4 binds ESCRT-III assemblies at nuclear envelope (NE) fenestrations"")","Gerace, L"
R-HSA-9668415,R-HSA-9668405,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668415"",""VPS4 mediates disassembly of ESCRTIII subunits to promote sealing of holes in the nuclear envelope"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668405"",""SPAST (spastin) binds the IST1 subunit of ESCRT-III at the sites of microtubule attachment to chromatin"")","Gerace, L"
R-HSA-9668415,R-HSA-9668389,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668415"",""VPS4 mediates disassembly of ESCRTIII subunits to promote sealing of holes in the nuclear envelope"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668389"",""VPS4 binds ESCRT-III assemblies at nuclear envelope (NE) fenestrations"")","Gerace, L"
R-HSA-9668415,R-HSA-9668395,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668415"",""VPS4 mediates disassembly of ESCRTIII subunits to promote sealing of holes in the nuclear envelope"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668395"",""CHMP7 binds CC2D1B"")","Gerace, L"
R-HSA-9668415,R-HSA-9668335,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668415"",""VPS4 mediates disassembly of ESCRTIII subunits to promote sealing of holes in the nuclear envelope"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668335"",""CHMP7 binds LEMD2"")","Gerace, L"
R-HSA-9668415,R-HSA-9668398,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668415"",""VPS4 mediates disassembly of ESCRTIII subunits to promote sealing of holes in the nuclear envelope"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668398"",""CHMP7 binds CHMP4B, which recruits other subunits of the ESCRT-III complex"")","Gerace, L"
R-HSA-9668597,R-HSA-174425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668597"",""DNA polymerase:primase binds G-strand of the telomere"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174425"",""The primase component of DNA polymerase:primase synthesizes a 6-10 nucleotide RNA primer on the G strand of the telomere"")","Seidel, J"
R-HSA-9668831,R-HSA-9668597,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668831"",""CST complex formation"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668597"",""DNA polymerase:primase binds G-strand of the telomere"")","Orlic-Milacic, M"
R-HSA-9668831,R-HSA-174425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668831"",""CST complex formation"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174425"",""The primase component of DNA polymerase:primase synthesizes a 6-10 nucleotide RNA primer on the G strand of the telomere"")","Seidel, J"
R-HSA-9670114,R-HSA-9670149,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670114"",""Histone H3.3 deposition at telomere"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670149"",""TERRA transcription"")","Orlic-Milacic, M"
R-HSA-9686524,R-HSA-9686521,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686524"",""PP6-PPP6R3 dephosphorylates TERF2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686521"",""CDK2:CCNA phosphorylates TERF2"")","Orlic-Milacic, M"
R-HSA-170044,R-HSA-170153,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170044"",""Translocation of Cyclin B1:phospho-Cdc2 complexes to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170153"",""Dephosphorylation of nuclear Cyclin B1:phospho-Cdc2 (Thr 14, Tyr15) complexes by Cdc25 phosphatases"")",
R-HSA-170044,R-HSA-170072,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170044"",""Translocation of Cyclin B1:phospho-Cdc2 complexes to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170072"",""Translocation of Cyclin B1:phospho-Cdc2 to the cytoplasm"")",
R-HSA-170159,R-HSA-69604,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""Translocation of Cdc25 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69604"",""Phosphorylation of Cdc25A at Ser-123 by Chk1"")",
R-HSA-170159,R-HSA-69608,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""Translocation of Cdc25 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69608"",""Phosphorylation of Cdc25A at Ser-123 by Chk2"")",
R-HSA-170159,R-HSA-69199,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""Translocation of Cdc25 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69199"",""Dephosphorylation of Cyclin E:Cdk2 complexes by Cdc25A"")","Joshi-Tope, G"
R-HSA-170159,R-HSA-174110,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""Translocation of Cdc25 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174110"",""Cdc25A mediated dephosphorylation of Cyclin A:phospho-Cdk2"")","Pagano, M"
R-HSA-170159,R-HSA-170120,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""Translocation of Cdc25 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170120"",""Translocation of Cdc25B to the cytoplasm"")",
R-HSA-170159,R-HSA-170158,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""Translocation of Cdc25 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170158"",""Dephosphorylation of nuclear Cyclin A:phospho-Cdc2 complexes"")",
R-HSA-170161,R-HSA-174120,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170161"",""Dephosphorylation of cytoplasmic Cyclin B1/B2:phospho-Cdc2 (Thr 14, Tyr 15) complexes by CDC25B"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174120"",""Association of Cyclin B:Cdc2 with Cdc20:APC/C complex"")","Lorca, T"
R-HSA-170161,R-HSA-8852306,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170161"",""Dephosphorylation of cytoplasmic Cyclin B1/B2:phospho-Cdc2 (Thr 14, Tyr 15) complexes by CDC25B"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852306"",""Mitotic phosphorylation-induced dissociation of GTSE1 from microtubule plus ends"")","Orlic-Milacic, M"
R-HSA-174203,R-HSA-141437,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174203"",""SCF-mediated degradation of Emi1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141437"",""Formation of the MCC complex"")","Yen, TJ"
R-HSA-174203,R-HSA-141429,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174203"",""SCF-mediated degradation of Emi1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141429"",""Inactivation of APC/C via CDC20 sequestration"")","Yen, TJ"
R-HSA-174203,R-HSA-174088,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174203"",""SCF-mediated degradation of Emi1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174088"",""Association of cell cycle proteins with the APC/C:Cdh1 complex"")","Lorca, T"
R-HSA-174203,R-HSA-174070,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174203"",""SCF-mediated degradation of Emi1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174070"",""Association of Cdh1 with the APC/C"")","Lorca, T"
R-HSA-187574,R-HSA-188386,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""Degradation of ubiquitinated p27/p21 by the 26S proteasome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188386"",""Association of Rb with Cyclin E:Cdk2 complexes"")","Pagano, M"
R-HSA-187574,R-HSA-9018017,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""Degradation of ubiquitinated p27/p21 by the 26S proteasome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018017"",""RB1 binds and inhibits E2F1/2/3:DP1/2 complexes"")","Orlic-Milacic, M"
R-HSA-187574,R-HSA-188371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""Degradation of ubiquitinated p27/p21 by the 26S proteasome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188371"",""Association of Cyclin A:Cdk2 with Cdh1"")","Castro, A"
R-HSA-187574,R-HSA-68944,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""Degradation of ubiquitinated p27/p21 by the 26S proteasome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68944"",""Orc1 is phosphorylated by cyclin A/CDK2"")",
R-HSA-187574,R-HSA-187948,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""Degradation of ubiquitinated p27/p21 by the 26S proteasome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187948"",""Phosphorylation of proteins involved in the G1/S transition by Cyclin A:Cdk2"")","Pagano, M"
R-HSA-187574,R-HSA-4088024,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""Degradation of ubiquitinated p27/p21 by the 26S proteasome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088024"",""CCNA:CDK1/2 complexes and CCNB1:CDK1 complexes phosphorylate FOXM1"")","Orlic-Milacic, M"
R-HSA-187574,R-HSA-187937,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""Degradation of ubiquitinated p27/p21 by the 26S proteasome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187937"",""Association of Cyclin A:phospho-Cdk2(Thr 160) with E2F1/E2F3"")","Pagano, M"
R-HSA-187574,R-HSA-9686521,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""Degradation of ubiquitinated p27/p21 by the 26S proteasome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686521"",""CDK2:CCNA phosphorylates TERF2"")","Orlic-Milacic, M"
R-HSA-187574,R-HSA-163096,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""Degradation of ubiquitinated p27/p21 by the 26S proteasome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163096"",""Recruitment of Telomerase RNP to the Telomeric Chromosome End"")","Seidel, J"
R-HSA-187948,R-HSA-113503,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187948"",""Phosphorylation of proteins involved in the G1/S transition by Cyclin A:Cdk2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113503"",""PP2A mediated localization of RB1 protein in chromatin"")",
R-HSA-187948,R-HSA-174097,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187948"",""Phosphorylation of proteins involved in the G1/S transition by Cyclin A:Cdk2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174097"",""Association of Emi1 with Cdh1"")","Lorca, T"
R-HSA-2993898,R-HSA-2473151,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2993898"",""VRK1/VRK2 phosphorylate BANF1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2473151"",""CDCA5 (Sororin) enables cohesion of sister centromeres"")","Orlic-Milacic, M"
R-HSA-2993898,R-HSA-2468041,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2993898"",""VRK1/VRK2 phosphorylate BANF1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2468041"",""CDCA5 (Sororin) enables cohesion of sister chromosomal arms"")","Orlic-Milacic, M"
R-HSA-3000335,R-HSA-174209,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3000335"",""SCF-beta-TrCp1/2 ubiquitinates phosphorylated BORA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174209"",""Phosphorylated Emi1 binds the beta-TrCP in the SCF complex"")","Lorca, T"
R-HSA-3000335,R-HSA-174159,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3000335"",""SCF-beta-TrCp1/2 ubiquitinates phosphorylated BORA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174159"",""Ubiquitination of Emi1 by SCF-beta-TrCP"")","Lorca, T"
R-HSA-6804879,R-HSA-349455,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804879"",""MDM2 ubiquitinates TP53"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349455"",""Phosphorylation of MDM4 by ATM"")","Matthews, L"
R-HSA-69227,R-HSA-187948,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69227"",""Cyclin D:CDK4/6 phosphorylates RB1 and prevents RB1 binding to E2F1/2/3:DP1/2 complexes"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187948"",""Phosphorylation of proteins involved in the G1/S transition by Cyclin A:Cdk2"")","Pagano, M"
