First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-352191,R-HSA-352371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352191"",""SLC7A8-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","D'Eustachio, P"
R-HSA-352191,R-HSA-8959781,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352191"",""SLC7A8-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8959781"",""SLC25A29 transports basic amino acids from cytosol to mitochondrial matrix"")","Jassal, B"
R-HSA-352191,R-HSA-379432,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352191"",""SLC7A8-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379432"",""SLC7A9:SLC3A1 exchanges L-Arg, CySS-, L-Lys for L-Leu"")","D'Eustachio, P"
R-HSA-352191,R-HSA-352364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352191"",""SLC7A8-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352191,R-HSA-352354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352191"",""SLC7A8-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","D'Eustachio, P"
R-HSA-352191,R-HSA-352347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352191"",""SLC7A8-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352191,R-HSA-352385,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352191"",""SLC7A8-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352385"",""SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352232,R-HSA-8959781,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352232"",""SLC7A5:SLC3A2 transports neutral amino acids from extracellular region to cytosol"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8959781"",""SLC25A29 transports basic amino acids from cytosol to mitochondrial matrix"")","Jassal, B"
R-HSA-352232,R-HSA-379432,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352232"",""SLC7A5:SLC3A2 transports neutral amino acids from extracellular region to cytosol"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379432"",""SLC7A9:SLC3A1 exchanges L-Arg, CySS-, L-Lys for L-Leu"")","D'Eustachio, P"
R-HSA-352347,R-HSA-375473,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375473"",""SLC6A19 cotransports neutral amino acids, Na+ from extracellular region to cytosol"")","D'Eustachio, P"
R-HSA-352347,R-HSA-375487,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375487"",""SLC6A14 cotransports SLC6A14 ligands, Cl-, 2Na+ from extracellular region to cytosol"")","D'Eustachio, P"
R-HSA-352347,R-HSA-352059,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352059"",""SLC6A15-mediated amino acid uptake"")","D'Eustachio, P"
R-HSA-352347,R-HSA-375417,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375417"",""SLC36A1-mediated uptake of glycine, proline, and alanine"")","D'Eustachio, P"
R-HSA-352347,R-HSA-352379,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352379"",""SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352347,R-HSA-352191,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352191"",""SLC7A8-mediated uptake of neutral amino acids"")","D'Eustachio, P"
R-HSA-352347,R-HSA-352371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","D'Eustachio, P"
R-HSA-352347,R-HSA-352182,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352182"",""SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine"")","D'Eustachio, P"
R-HSA-352347,R-HSA-352119,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352119"",""SLC38A1 (ATA1)-mediated uptake of neutral amino acids"")","D'Eustachio, P"
R-HSA-352347,R-HSA-352174,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352174"",""SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine"")","D'Eustachio, P"
R-HSA-352347,R-HSA-352364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352347,R-HSA-352108,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352108"",""SLC38A2 (ATA2)-mediated uptake of neutral amino acids"")","D'Eustachio, P"
R-HSA-352347,R-HSA-352354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","D'Eustachio, P"
R-HSA-352347,R-HSA-352347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352347,R-HSA-378513,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-378513"",""SLC7A11-mediated exchange of extracellular cysteine and cytosolic glutamate"")","D'Eustachio, P"
R-HSA-352347,R-HSA-376200,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376200"",""SLC7A10-mediated uptake of small neutral amino acids"")","D'Eustachio, P"
R-HSA-352354,R-HSA-375473,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375473"",""SLC6A19 cotransports neutral amino acids, Na+ from extracellular region to cytosol"")","D'Eustachio, P"
R-HSA-352354,R-HSA-375487,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375487"",""SLC6A14 cotransports SLC6A14 ligands, Cl-, 2Na+ from extracellular region to cytosol"")","D'Eustachio, P"
R-HSA-352354,R-HSA-352059,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352059"",""SLC6A15-mediated amino acid uptake"")","D'Eustachio, P"
R-HSA-352354,R-HSA-375417,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375417"",""SLC36A1-mediated uptake of glycine, proline, and alanine"")","D'Eustachio, P"
R-HSA-352354,R-HSA-352379,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352379"",""SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352354,R-HSA-352191,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352191"",""SLC7A8-mediated uptake of neutral amino acids"")","D'Eustachio, P"
R-HSA-352354,R-HSA-352371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","D'Eustachio, P"
R-HSA-352354,R-HSA-352182,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352182"",""SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine"")","D'Eustachio, P"
R-HSA-352354,R-HSA-352119,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352119"",""SLC38A1 (ATA1)-mediated uptake of neutral amino acids"")","D'Eustachio, P"
R-HSA-352354,R-HSA-352174,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352174"",""SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine"")","D'Eustachio, P"
R-HSA-352354,R-HSA-352364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352354,R-HSA-352108,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352108"",""SLC38A2 (ATA2)-mediated uptake of neutral amino acids"")","D'Eustachio, P"
R-HSA-352354,R-HSA-352354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","D'Eustachio, P"
R-HSA-352354,R-HSA-352347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352354,R-HSA-378513,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-378513"",""SLC7A11-mediated exchange of extracellular cysteine and cytosolic glutamate"")","D'Eustachio, P"
R-HSA-352354,R-HSA-376200,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376200"",""SLC7A10-mediated uptake of small neutral amino acids"")","D'Eustachio, P"
R-HSA-352364,R-HSA-375473,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375473"",""SLC6A19 cotransports neutral amino acids, Na+ from extracellular region to cytosol"")","D'Eustachio, P"
R-HSA-352364,R-HSA-375487,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375487"",""SLC6A14 cotransports SLC6A14 ligands, Cl-, 2Na+ from extracellular region to cytosol"")","D'Eustachio, P"
R-HSA-352364,R-HSA-352059,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352059"",""SLC6A15-mediated amino acid uptake"")","D'Eustachio, P"
R-HSA-352364,R-HSA-375417,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375417"",""SLC36A1-mediated uptake of glycine, proline, and alanine"")","D'Eustachio, P"
R-HSA-352364,R-HSA-352379,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352379"",""SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352364,R-HSA-352191,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352191"",""SLC7A8-mediated uptake of neutral amino acids"")","D'Eustachio, P"
R-HSA-352364,R-HSA-352371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","D'Eustachio, P"
R-HSA-352364,R-HSA-352182,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352182"",""SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine"")","D'Eustachio, P"
R-HSA-352364,R-HSA-352119,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352119"",""SLC38A1 (ATA1)-mediated uptake of neutral amino acids"")","D'Eustachio, P"
R-HSA-352364,R-HSA-352174,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352174"",""SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine"")","D'Eustachio, P"
R-HSA-352364,R-HSA-352364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352364,R-HSA-352108,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352108"",""SLC38A2 (ATA2)-mediated uptake of neutral amino acids"")","D'Eustachio, P"
R-HSA-352364,R-HSA-352354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","D'Eustachio, P"
R-HSA-352364,R-HSA-352347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352364,R-HSA-378513,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-378513"",""SLC7A11-mediated exchange of extracellular cysteine and cytosolic glutamate"")","D'Eustachio, P"
R-HSA-352364,R-HSA-376200,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376200"",""SLC7A10-mediated uptake of small neutral amino acids"")","D'Eustachio, P"
R-HSA-352371,R-HSA-375473,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375473"",""SLC6A19 cotransports neutral amino acids, Na+ from extracellular region to cytosol"")","D'Eustachio, P"
R-HSA-352371,R-HSA-375487,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375487"",""SLC6A14 cotransports SLC6A14 ligands, Cl-, 2Na+ from extracellular region to cytosol"")","D'Eustachio, P"
R-HSA-352371,R-HSA-352059,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352059"",""SLC6A15-mediated amino acid uptake"")","D'Eustachio, P"
R-HSA-352371,R-HSA-375417,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375417"",""SLC36A1-mediated uptake of glycine, proline, and alanine"")","D'Eustachio, P"
R-HSA-352371,R-HSA-352379,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352379"",""SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352371,R-HSA-352191,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352191"",""SLC7A8-mediated uptake of neutral amino acids"")","D'Eustachio, P"
R-HSA-352371,R-HSA-352371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","D'Eustachio, P"
R-HSA-352371,R-HSA-352182,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352182"",""SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine"")","D'Eustachio, P"
R-HSA-352371,R-HSA-352119,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352119"",""SLC38A1 (ATA1)-mediated uptake of neutral amino acids"")","D'Eustachio, P"
R-HSA-352371,R-HSA-352174,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352174"",""SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine"")","D'Eustachio, P"
R-HSA-352371,R-HSA-352364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352371,R-HSA-352108,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352108"",""SLC38A2 (ATA2)-mediated uptake of neutral amino acids"")","D'Eustachio, P"
R-HSA-352371,R-HSA-352354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","D'Eustachio, P"
R-HSA-352371,R-HSA-352347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352371,R-HSA-378513,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-378513"",""SLC7A11-mediated exchange of extracellular cysteine and cytosolic glutamate"")","D'Eustachio, P"
R-HSA-352371,R-HSA-376200,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376200"",""SLC7A10-mediated uptake of small neutral amino acids"")","D'Eustachio, P"
R-HSA-375405,R-HSA-428625,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375405"",""SLC36A2 cotransports Gly, L-Pro with H+ from extracellular region to cytosol"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428625"",""Vesicular inhibitory amino acid transport"")","Jassal, B"
R-HSA-375417,R-HSA-428625,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375417"",""SLC36A1-mediated uptake of glycine, proline, and alanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428625"",""Vesicular inhibitory amino acid transport"")","Jassal, B"
R-HSA-375417,R-HSA-352371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375417"",""SLC36A1-mediated uptake of glycine, proline, and alanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","D'Eustachio, P"
R-HSA-375417,R-HSA-352364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375417"",""SLC36A1-mediated uptake of glycine, proline, and alanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-375417,R-HSA-352354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375417"",""SLC36A1-mediated uptake of glycine, proline, and alanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","D'Eustachio, P"
R-HSA-375417,R-HSA-352347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375417"",""SLC36A1-mediated uptake of glycine, proline, and alanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-375417,R-HSA-352385,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375417"",""SLC36A1-mediated uptake of glycine, proline, and alanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352385"",""SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane"")","D'Eustachio, P"
R-HSA-375473,R-HSA-428625,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-375473"",""SLC6A19 cotransports neutral amino acids, Na+ from extracellular region to cytosol"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428625"",""Vesicular inhibitory amino acid transport"")","Jassal, B"
