First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805470"",""AMPK phosphorylates TP53"")",6805470,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69685"",""CHEK2 phosphorylates TP53"")",69685,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805470"",""AMPK phosphorylates TP53"")",6805470,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799246"",""CHEK1 phosphorylates TP53"")",6799246,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805479"",""TP53RK phosphorylates TP53"")",6805479,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69685"",""CHEK2 phosphorylates TP53"")",69685,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805479"",""TP53RK phosphorylates TP53"")",6805479,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799246"",""CHEK1 phosphorylates TP53"")",6799246,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814554"",""Dephosphorylation and dissociation of RNA polymerase II at 3' end of snRNA gene"")",6814554,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814549"",""Pre-snRNA transcript initiation, Integrator binding, LEC binding"")",6814549,"May, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814554"",""Dephosphorylation and dissociation of RNA polymerase II at 3' end of snRNA gene"")",6814554,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810238"",""RNA polymerase II binds initiation factors at promoter of snRNA gene (U1, U2, U4, U4atac, U5, U11, U12)"")",6810238,"May, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814554"",""Dephosphorylation and dissociation of RNA polymerase II at 3' end of snRNA gene"")",6814554,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810235"",""RPAP2 binds RNA polymerase II phosphorylated at serine-7 residues of heptad repeats in the C-terminal domain"")",6810235,"May, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814554"",""Dephosphorylation and dissociation of RNA polymerase II at 3' end of snRNA gene"")",6814554,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5578742"",""AGO1,2:small RNA complexes interact with chromatin"")",5578742,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73729"",""Formation of SL1"")",73729,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250947"",""B-WICH complex binds rDNA promoter"")",5250947,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73769"",""Loss of Rrn3 from RNA Polymerase I promoter escape complex"")",73769,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427366"",""Transcription of intergenic spacer of the rRNA gene"")",427366,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73769"",""Loss of Rrn3 from RNA Polymerase I promoter escape complex"")",73769,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74994"",""Polymerase I Transcription Complex/Nascent Pre rRNA Complex pauses at the TTF-I:Sal Box"")",74994,"Comai, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73769"",""Loss of Rrn3 from RNA Polymerase I promoter escape complex"")",73769,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73757"",""Binding of RRN3 to RNA Polymerase I"")",73757,"Gillespie, ME",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73865"",""Assembly of RNA Polymerase I Holoenzyme (human)"")",73865,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250947"",""B-WICH complex binds rDNA promoter"")",5250947,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109637"",""Binding of TFIIA and TFIIB to the pol II promoter:TFIID complex"")",109637,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109636"",""Recognition and Binding of Core Promoter Elements by TFIID"")",109636,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75095"",""Binding of TFIIE to the growing preinitiation complex"")",75095,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109639"",""Formation of the closed pre-initiation complex"")",109639,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109638"",""Recruitment of RNA Polymerase II Holoenzyme by TFIIF to the pol II promoter:TFIID:TFIIA:TFIIB complex"")",109638,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""Hypophosphorylation of RNA Pol II CTD by FCP1P protein"")",112383,"Gopinathrao, G",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112379"",""Recruitment of elongation factors to form elongation complex"")",112379,,Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810234"",""General transcription factors bind SNAPc:POU2F1:ZNF143:snRNA gene"")",6810234,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805399"",""TAF1 phosphorylates TP53"")",6805399,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")",75873,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-76576"",""Addition of nucleotides 10 and 11 on the growing transcript: Third Transition"")",76576,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111264"",""Addition of nucleotides between position +11 and +30"")",111264,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613494"",""Unwinding of DNA for the Nascent Transcript: Second Transition"")",9613494,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""Unwinding DNA for the nascent transcript"")",9613497,"Timmers, HTM",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75850"",""Addition of the third nucleotide on the nascent transcript"")",75850,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75869"",""Addition of the fourth nucleotide on the Nascent Transcript: Second Transition"")",75869,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75949"",""RNA Polymerase II Promoter Opening: First Transition"")",75949,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73758"",""Recruitment of Active RNA Polymerase I to SL1:phos.UBF-1:rDNA Promoter"")",73758,"Comai, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""Elongation of pre-rRNA transcript"")",74986,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""Elongation of pre-rRNA transcript"")",74986,,Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74992"",""Dissociation of PTRF:Polymerase I/Nascent Pre rRNA Complex:TTF-I:Sal Box"")",74992,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74987"",""TTF-I binds to the Sal Box"")",74987,"Comai, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74992"",""Dissociation of PTRF:Polymerase I/Nascent Pre rRNA Complex:TTF-I:Sal Box"")",74992,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427366"",""Transcription of intergenic spacer of the rRNA gene"")",427366,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74992"",""Dissociation of PTRF:Polymerase I/Nascent Pre rRNA Complex:TTF-I:Sal Box"")",74992,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74993"",""PTRF Binds the Polymerase I Transcription Complex/Nascent Pre rRNA Complex paused at the TTF-I:Sal Box"")",74993,"Comai, L",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74992"",""Dissociation of PTRF:Polymerase I/Nascent Pre rRNA Complex:TTF-I:Sal Box"")",74992,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74994"",""Polymerase I Transcription Complex/Nascent Pre rRNA Complex pauses at the TTF-I:Sal Box"")",74994,"Comai, L",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74992"",""Dissociation of PTRF:Polymerase I/Nascent Pre rRNA Complex:TTF-I:Sal Box"")",74992,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""Elongation of pre-rRNA transcript"")",74986,,Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75850"",""Addition of the third nucleotide on the nascent transcript"")",75850,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613494"",""Unwinding of DNA for the Nascent Transcript: Second Transition"")",9613494,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75850"",""Addition of the third nucleotide on the nascent transcript"")",75850,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75869"",""Addition of the fourth nucleotide on the Nascent Transcript: Second Transition"")",75869,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109637"",""Binding of TFIIA and TFIIB to the pol II promoter:TFIID complex"")",109637,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109636"",""Recognition and Binding of Core Promoter Elements by TFIID"")",109636,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75095"",""Binding of TFIIE to the growing preinitiation complex"")",75095,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109639"",""Formation of the closed pre-initiation complex"")",109639,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109638"",""Recruitment of RNA Polymerase II Holoenzyme by TFIIF to the pol II promoter:TFIID:TFIIA:TFIIB complex"")",109638,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""Hypophosphorylation of RNA Pol II CTD by FCP1P protein"")",112383,"Gopinathrao, G",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112379"",""Recruitment of elongation factors to form elongation complex"")",112379,,Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810234"",""General transcription factors bind SNAPc:POU2F1:ZNF143:snRNA gene"")",6810234,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805399"",""TAF1 phosphorylates TP53"")",6805399,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")",75873,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-76576"",""Addition of nucleotides 10 and 11 on the growing transcript: Third Transition"")",76576,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111264"",""Addition of nucleotides between position +11 and +30"")",111264,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613494"",""Unwinding of DNA for the Nascent Transcript: Second Transition"")",9613494,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""Unwinding DNA for the nascent transcript"")",9613497,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75850"",""Addition of the third nucleotide on the nascent transcript"")",75850,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75869"",""Addition of the fourth nucleotide on the Nascent Transcript: Second Transition"")",75869,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75949"",""RNA Polymerase II Promoter Opening: First Transition"")",75949,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")",75856,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73758"",""Recruitment of Active RNA Polymerase I to SL1:phos.UBF-1:rDNA Promoter"")",73758,"Comai, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75862"",""Fall Back to Closed Pre-initiation Complex"")",75862,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75949"",""RNA Polymerase II Promoter Opening: First Transition"")",75949,"Timmers, HTM",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75864"",""Newly Formed Phosphodiester Bond Stabilized and PPi Released"")",75864,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,,Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75869"",""Addition of the fourth nucleotide on the Nascent Transcript: Second Transition"")",75869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109637"",""Binding of TFIIA and TFIIB to the pol II promoter:TFIID complex"")",109637,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75869"",""Addition of the fourth nucleotide on the Nascent Transcript: Second Transition"")",75869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810234"",""General transcription factors bind SNAPc:POU2F1:ZNF143:snRNA gene"")",6810234,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")",75873,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109637"",""Binding of TFIIA and TFIIB to the pol II promoter:TFIID complex"")",109637,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")",75873,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109636"",""Recognition and Binding of Core Promoter Elements by TFIID"")",109636,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")",75873,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75095"",""Binding of TFIIE to the growing preinitiation complex"")",75095,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")",75873,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810234"",""General transcription factors bind SNAPc:POU2F1:ZNF143:snRNA gene"")",6810234,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")",75873,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805399"",""TAF1 phosphorylates TP53"")",6805399,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75095"",""Binding of TFIIE to the growing preinitiation complex"")",75095,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109639"",""Formation of the closed pre-initiation complex"")",109639,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109638"",""Recruitment of RNA Polymerase II Holoenzyme by TFIIF to the pol II promoter:TFIID:TFIIA:TFIIB complex"")",109638,"Reinberg, D",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""Hypophosphorylation of RNA Pol II CTD by FCP1P protein"")",112383,"Gopinathrao, G",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112379"",""Recruitment of elongation factors to form elongation complex"")",112379,,Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810234"",""General transcription factors bind SNAPc:POU2F1:ZNF143:snRNA gene"")",6810234,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")",75873,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-76576"",""Addition of nucleotides 10 and 11 on the growing transcript: Third Transition"")",76576,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111264"",""Addition of nucleotides between position +11 and +30"")",111264,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613494"",""Unwinding of DNA for the Nascent Transcript: Second Transition"")",9613494,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""Unwinding DNA for the nascent transcript"")",9613497,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75850"",""Addition of the third nucleotide on the nascent transcript"")",75850,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75869"",""Addition of the fourth nucleotide on the Nascent Transcript: Second Transition"")",75869,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75949"",""RNA Polymerase II Promoter Opening: First Transition"")",75949,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")",75891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73758"",""Recruitment of Active RNA Polymerase I to SL1:phos.UBF-1:rDNA Promoter"")",73758,"Comai, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-870437"",""USP9X (FAM) deubiquitinates SMAD4"")",870437,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-870479"",""USP9X (FAM) binds to ubiquitinated SMAD4"")",870479,"Williams, MG",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-870437"",""USP9X (FAM) deubiquitinates SMAD4"")",870437,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170847"",""Phosphorylated SMAD2 and SMAD3 form a complex with SMAD4"")",170847,"Heldin, CH",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-870449"",""TRIM33 monoubiquitinates SMAD4"")",870449,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-870538"",""TRIM33 (Ectodermin) binds SMAD heterotrimer in the nucleus"")",870538,"Williams, MG",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853898"",""VENTX binds the CSF1R (M-CSF-R) gene promoter"")",8853898,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853908"",""VENTX stimulates CSF1R (M-CSF-R) expression"")",8853908,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853911"",""VENTX stimulates TP53 gene expression"")",8853911,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804762"",""TP53 forms homotetramers"")",6804762,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8864569"",""WWOX binds TFAP2C"")",8864569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8864577"",""TFAP2C translocates to the nucleus"")",8864577,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8865320"",""CBFB binds RUNX1"")",8865320,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939082"",""RUNX1 binds the CR1 gene promoter"")",8939082,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8865320"",""CBFB binds RUNX1"")",8865320,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877192"",""RUNX1 binds FOXP3"")",8877192,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8865320"",""CBFB binds RUNX1"")",8865320,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877404"",""RUNX1 binds the promoter of the CTLA4 gene"")",8877404,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8865320"",""CBFB binds RUNX1"")",8865320,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877338"",""RUNX1 and NFATC2 bind the IL2 gene promoter"")",8877338,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8865425"",""RUNX2 binds CBFB"")",8865425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008832"",""RUNX2 binds BAX gene promoter"")",9008832,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877192"",""RUNX1 binds FOXP3"")",8877192,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877414"",""FOXP3 in complex with RUNX1 binds the CTLA4 gene promoter"")",8877414,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877192"",""RUNX1 binds FOXP3"")",8877192,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877391"",""FOXP3 in complex with RUNX1 binds intron 1 of the IL2RA (CD25) gene"")",8877391,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877192"",""RUNX1 binds FOXP3"")",8877192,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877879"",""RUNX1 and FOXP3 bind the RSPO3 gene promoter"")",8877879,"Orlic-Milacic, M",No,False,,,
