ReactioneName,ReactionID,Category,Class,EntityName,UniprotID
Ub:misfolded proteins polymerize to PolyUb:misfolded proteins,R-HSA-9641127,Input,Complex,UniProt:Q3SXY8 ARL13B,Q3SXY8
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:P0CG48 UBC,P0CG48
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:P0CG47 UBB,P0CG47
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:P62987 UBA52,P62987
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:P62979 RPS27A,P62979
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:P13569 CFTR,P13569
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:Q12798 CETN1,Q12798
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:Q13099 IFT88,Q13099
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:Q3SXY8 ARL13B,Q3SXY8
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:O95613 PCNT,O95613
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:Q99497 PARK7,Q99497
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:P07900 HSP90AA1,P07900
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:Q00613 HSF1,Q00613
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:P55072 VCP,P55072
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,Complex,UniProt:Q9UBN7 HDAC6,Q9UBN7
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:P0CG48 UBC,P0CG48
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:P0CG47 UBB,P0CG47
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:P62987 UBA52,P62987
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:P62979 RPS27A,P62979
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:P13569 CFTR,P13569
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:Q12798 CETN1,Q12798
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:Q13099 IFT88,Q13099
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:Q3SXY8 ARL13B,Q3SXY8
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:O95613 PCNT,O95613
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:Q99497 PARK7,Q99497
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:P07900 HSP90AA1,P07900
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:Q00613 HSF1,Q00613
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:P55072 VCP,P55072
PolyUb-misfolded proteins bind VCP:HDAC6:HSP90:HSF1,R-HSA-9646347,Input,DefinedSet,UniProt:Q9UBN7 HDAC6,Q9UBN7
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,Complex,UniProt:Q13099 IFT88,Q13099
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,Complex,UniProt:Q12798 CETN1,Q12798
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,Complex,UniProt:O95613 PCNT,O95613
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,Complex,UniProt:Q3SXY8 ARL13B,Q3SXY8
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,Complex,UniProt:Q99497 PARK7,Q99497
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,Complex,UniProt:O60260 PRKN,O60260
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,Complex,UniProt:P0CG48 UBC,P0CG48
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,Complex,UniProt:P0CG47 UBB,P0CG47
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,Complex,UniProt:P62987 UBA52,P62987
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,Complex,UniProt:P62979 RPS27A,P62979
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,Complex,UniProt:P61088 UBE2N,P61088
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,Complex,UniProt:Q13404 UBE2V1,Q13404
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,DefinedSet,UniProt:Q13099 IFT88,Q13099
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,DefinedSet,UniProt:Q12798 CETN1,Q12798
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,DefinedSet,UniProt:O95613 PCNT,O95613
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,DefinedSet,UniProt:Q3SXY8 ARL13B,Q3SXY8
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,DefinedSet,UniProt:Q99497 PARK7,Q99497
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,DefinedSet,UniProt:O60260 PRKN,O60260
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,DefinedSet,UniProt:P0CG48 UBC,P0CG48
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,DefinedSet,UniProt:P0CG47 UBB,P0CG47
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,DefinedSet,UniProt:P62987 UBA52,P62987
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,DefinedSet,UniProt:P62979 RPS27A,P62979
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,DefinedSet,UniProt:P61088 UBE2N,P61088
Misfolded proteins bind PRKN:UBE2N:UBE2V1:Ub,R-HSA-9641096,Input,DefinedSet,UniProt:Q13404 UBE2V1,Q13404
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q9BUF5 TUBB6,Q9BUF5
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q13885 TUBB2A,Q13885
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:P68371 TUBB4B,P68371
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q9H4B7 TUBB1,Q9H4B7
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q13509 TUBB3,Q13509
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q9BVA1 TUBB2B,Q9BVA1
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q3ZCM7 TUBB8,Q3ZCM7
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:P04350 TUBB4A,P04350
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:A6NNZ2 TUBB8B,A6NNZ2
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q9NY65 TUBA8,Q9NY65
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q9H853 TUBA4B,Q9H853
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:A6NHL2 TUBAL3,A6NHL2
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q6PEY2 TUBA3E,Q6PEY2
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:P68363 TUBA1B,P68363
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q71U36 TUBA1A,Q71U36
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q9BQE3 TUBA1C,Q9BQE3
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:P0DPH7 TUBA3C,P0DPH7
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:P0DPH8 TUBA3D,P0DPH8
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:P68366 TUBA4A,P68366
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:P0CG48 UBC,P0CG48
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:P0CG47 UBB,P0CG47
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:P62987 UBA52,P62987
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:P62979 RPS27A,P62979
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:P13569 CFTR,P13569
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q12798 CETN1,Q12798
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q13099 IFT88,Q13099
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q3SXY8 ARL13B,Q3SXY8
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:O95613 PCNT,O95613
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q99497 PARK7,Q99497
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q9UBN7 HDAC6,Q9UBN7
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q13409 DYNC1I2,Q13409
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:O14576 DYNC1I1,O14576
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q14204 DYNC1H1,Q14204
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q9Y6G9 DYNC1LI1,Q9Y6G9
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:O43237 DYNC1LI2,O43237
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:P63167 DYNLL1,P63167
Dynein motors transport misfolded proteins,R-HSA-9646383,Input,Complex,UniProt:Q96FJ2 DYNLL2,Q96FJ2
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:P0CG48 UBC,P0CG48
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:P0CG47 UBB,P0CG47
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:P62987 UBA52,P62987
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:P62979 RPS27A,P62979
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:P13569 CFTR,P13569
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:Q12798 CETN1,Q12798
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:Q13099 IFT88,Q13099
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:Q3SXY8 ARL13B,Q3SXY8
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:O95613 PCNT,O95613
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:Q99497 PARK7,Q99497
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:Q9UBN7 HDAC6,Q9UBN7
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:Q13409 DYNC1I2,Q13409
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:O14576 DYNC1I1,O14576
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:Q14204 DYNC1H1,Q14204
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:Q9Y6G9 DYNC1LI1,Q9Y6G9
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:O43237 DYNC1LI2,O43237
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:P63167 DYNLL1,P63167
PolyUb-Misfolded Proteins:HDAC6 bind dynein motor,R-HSA-9646348,Input,Complex,UniProt:Q96FJ2 DYNLL2,Q96FJ2
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:P07998 RNASE1,P07998
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q99541 PLIN2,Q99541
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:O60664 PLIN3,O60664
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:P68871 HBB,P68871
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:P0CG48 UBC,P0CG48
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:P0CG47 UBB,P0CG47
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:P62987 UBA52,P62987
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:P62979 RPS27A,P62979
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:P13569 CFTR,P13569
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q12798 CETN1,Q12798
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q13099 IFT88,Q13099
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q3SXY8 ARL13B,Q3SXY8
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:O95613 PCNT,O95613
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q99497 PARK7,Q99497
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q9UBN7 HDAC6,Q9UBN7
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:P08670 VIM,P08670
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:P11142 HSPA8,P11142
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q96EY5 MVB12A,Q96EY5
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q9H7P6 MVB12B,Q9H7P6
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q9NZ09 UBAP1,Q9NZ09
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q9UK41 VPS28,Q9UK41
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q99816 TSG101,Q99816
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q86XT2 VPS37D,Q86XT2
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:A5D8V6 VPS37C,A5D8V6
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q9H9H4 VPS37B,Q9H9H4
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q8NEZ2 VPS37A,Q8NEZ2
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q9H444 CHMP4B,Q9H444
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q96CF2 CHMP4C,Q96CF2
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q9BY43 CHMP4A,Q9BY43
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q8WUX9 CHMP7,Q8WUX9
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q9Y3E7 CHMP3,Q9Y3E7
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q96FZ7 CHMP6,Q96FZ7
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:O43633 CHMP2A,O43633
Substrate translocates into late endosomal lumen,R-HSA-9631065,Input,Complex,UniProt:Q9UQN3 CHMP2B,Q9UQN3
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:P07998 RNASE1,P07998
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:Q99541 PLIN2,Q99541
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:O60664 PLIN3,O60664
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:P68871 HBB,P68871
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:P0CG48 UBC,P0CG48
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:P0CG47 UBB,P0CG47
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:P62987 UBA52,P62987
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:P62979 RPS27A,P62979
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:P13569 CFTR,P13569
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:Q12798 CETN1,Q12798
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:Q13099 IFT88,Q13099
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:Q3SXY8 ARL13B,Q3SXY8
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:O95613 PCNT,O95613
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:Q99497 PARK7,Q99497
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:Q9UBN7 HDAC6,Q9UBN7
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:P08670 VIM,P08670
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,SimpleEntity,UniProt:P11142 HSPA8,P11142
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:P07998 RNASE1,P07998
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:Q99541 PLIN2,Q99541
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:O60664 PLIN3,O60664
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:P68871 HBB,P68871
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:P0CG48 UBC,P0CG48
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:P0CG47 UBB,P0CG47
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:P62987 UBA52,P62987
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:P62979 RPS27A,P62979
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:P13569 CFTR,P13569
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:Q12798 CETN1,Q12798
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:Q13099 IFT88,Q13099
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:Q3SXY8 ARL13B,Q3SXY8
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:O95613 PCNT,O95613
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:Q99497 PARK7,Q99497
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:Q9UBN7 HDAC6,Q9UBN7
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:P08670 VIM,P08670
HSPA8:substrate binds late endosomal phospholipids,R-HSA-9631068,Input,Complex,UniProt:P11142 HSPA8,P11142
EEF1A1 dissociates from p-GFAP,R-HSA-9626034,Ouput,EntityWithAccessionedSequence,UniProt:P14136 GFAP,P14136
EEF1A1 dissociates from p-GFAP,R-HSA-9626034,Ouput,EntityWithAccessionedSequence,UniProt:P68104 EEF1A1,P68104
EEF1A1:GTP translocates from lysosomal membrane to cytosol,R-HSA-9626067,Ouput,Complex,UniProt:P68104 EEF1A1,P68104
HSPA8:LAMP2a multimers depolymerizes to monomers,R-HSA-9626256,Ouput,Complex,UniProt:P13473 LAMP2,P13473
HSPA8:LAMP2a multimers depolymerizes to monomers,R-HSA-9626256,Ouput,Complex,UniProt:P07900 HSP90AA1,P07900
HSPA8:LAMP2a multimers depolymerizes to monomers,R-HSA-9626256,Ouput,Complex,UniProt:P08238 HSP90AB1,P08238
HSPA8:LAMP2a multimers depolymerizes to monomers,R-HSA-9626256,Ouput,Complex,UniProt:P11142 HSPA8,P11142
EEF1A1 binds GTP,R-HSA-9626038,Ouput,Complex,UniProt:P68104 EEF1A1,P68104
pGFAP binds GFAP in LAMP2a multimer,R-HSA-9626039,Ouput,Complex,UniProt:P14136 GFAP,P14136
pGFAP binds GFAP in LAMP2a multimer,R-HSA-9626039,Ouput,Complex,UniProt:P13473 LAMP2,P13473
pGFAP binds GFAP in LAMP2a multimer,R-HSA-9626039,Ouput,Complex,UniProt:P07900 HSP90AA1,P07900
pGFAP binds GFAP in LAMP2a multimer,R-HSA-9626039,Ouput,Complex,UniProt:P08238 HSP90AB1,P08238
HSPA8 dissociates from LAMP2a,R-HSA-9626235,Ouput,EntityWithAccessionedSequence,UniProt:P13473 LAMP2,P13473
HSPA8 dissociates from LAMP2a,R-HSA-9626235,Ouput,EntityWithAccessionedSequence,UniProt:P07900 HSP90AA1,P07900
HSPA8 dissociates from LAMP2a,R-HSA-9626235,Ouput,EntityWithAccessionedSequence,UniProt:P08238 HSP90AB1,P08238
HSPA8 dissociates from LAMP2a,R-HSA-9626235,Ouput,EntityWithAccessionedSequence,UniProt:P11142 HSPA8,P11142
HSPA8 dissociates from LAMP2a,R-HSA-9626235,Ouput,Complex,UniProt:P13473 LAMP2,P13473
HSPA8 dissociates from LAMP2a,R-HSA-9626235,Ouput,Complex,UniProt:P07900 HSP90AA1,P07900
HSPA8 dissociates from LAMP2a,R-HSA-9626235,Ouput,Complex,UniProt:P08238 HSP90AB1,P08238
HSPA8 dissociates from LAMP2a,R-HSA-9626235,Ouput,Complex,UniProt:P11142 HSPA8,P11142
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:P11142 HSPA8,P11142
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:P13473 LAMP2,P13473
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:P07998 RNASE1,P07998
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:Q99541 PLIN2,Q99541
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:O60664 PLIN3,O60664
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:P68871 HBB,P68871
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:P0CG48 UBC,P0CG48
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:P0CG47 UBB,P0CG47
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:P62987 UBA52,P62987
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:P62979 RPS27A,P62979
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:P13569 CFTR,P13569
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:Q12798 CETN1,Q12798
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:Q13099 IFT88,Q13099
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:Q3SXY8 ARL13B,Q3SXY8
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:O95613 PCNT,O95613
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:Q99497 PARK7,Q99497
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:Q9UBN7 HDAC6,Q9UBN7
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,Complex,UniProt:P08670 VIM,P08670
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,EntityWithAccessionedSequence,UniProt:P11142 HSPA8,P11142
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,EntityWithAccessionedSequence,UniProt:P13473 LAMP2,P13473
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,EntityWithAccessionedSequence,UniProt:P07998 RNASE1,P07998
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,EntityWithAccessionedSequence,UniProt:Q99541 PLIN2,Q99541
HSPA8 dissociates from LAMP2A-bound substrate,R-HSA-9622840,Ouput,EntityWithAccessionedSequence,UniProt:O60664 PLIN3,O60664
