First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")",6809010,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809006"",""Vesicle is tethered through binding GOLGA2:GORASP1, GOLGB1 and the COG complex"")",6809006,"Rothfels, K",Yes,GOLGA2:GORASP1 [Golgi membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")",6809010,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809006"",""Vesicle is tethered through binding GOLGA2:GORASP1, GOLGB1 and the COG complex"")",6809006,"Rothfels, K",Yes,COG complex [Golgi membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")",6809010,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809006"",""Vesicle is tethered through binding GOLGA2:GORASP1, GOLGB1 and the COG complex"")",6809006,"Rothfels, K",Yes,TMEM115 [Golgi membrane],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")",6809010,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809006"",""Vesicle is tethered through binding GOLGA2:GORASP1, GOLGB1 and the COG complex"")",6809006,"Rothfels, K",Yes,GOLGB1 homodimer [Golgi membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")",6809010,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807864"",""RAB1:GTP recruits GBF1 to the ERGIC"")",6807864,"Rothfels, K",Yes,USO1 homodimer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")",6809010,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694418"",""RAB1:GTP binds USO1 and GORASP1:GOLGA2"")",5694418,"Rothfels, K",No,USO1 homodimer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")",6809010,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694439"",""COPII coat binds TRAPPCII and RAB1:GDP"")",5694439,"Rothfels, K",No,RAB1:GDP [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")",6809010,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874979"",""ACBD3 binds GOLGB1"")",8874979,"Jassal, B",No,GOLGB1 homodimer [Golgi membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809011"",""cis-Golgi t-SNAREs bind YKT6 on tethered vesicle"")",6809011,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")",6809010,"Rothfels, K",Yes,RAB1:GTP:USO1:coatomer:p24 dimers:cargo:spectrin:ankyrin:COG complex:GOLGA2:GORASP1:TMEM115:cis-SNARE complex [Golgi membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809015"",""NSF ATPase activity dissociates cis-SNARE at cis-Golgi"")",6809015,"Rothfels, K",Yes,cis-SNARE:3xSNAP:NSF hexamer [Golgi membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811411"",""GBF1 recruits ARF:GDP to the Golgi"")",6811411,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811414"",""GBF1 stimulates nucleotide exchange on ARF"")",6811414,"Rothfels, K",Yes,RAB1:GTP:GBF1:ARF:GDP [Golgi membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811412"",""Active ARF recruits coatomer to the Golgi"")",6811412,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811417"",""ARFGAP, cargo, vSNARES and p24 proteins bind COPI vesicles at Golgi"")",6811417,"Rothfels, K",Yes,RAB1:GTP:GBF1:ARF:GTP:coatomer [Golgi membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811414"",""GBF1 stimulates nucleotide exchange on ARF"")",6811414,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811412"",""Active ARF recruits coatomer to the Golgi"")",6811412,"Rothfels, K",Yes,RAB1:GTP:GBF1:ARF:GTP [Golgi membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811415"",""RAB:GTP recruits GBF1 to the Golgi membrane"")",6811415,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811411"",""GBF1 recruits ARF:GDP to the Golgi"")",6811411,"Rothfels, K",Yes,RAB1:GTP:GBF1 [Golgi membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811417"",""ARFGAP, cargo, vSNARES and p24 proteins bind COPI vesicles at Golgi"")",6811417,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")",6811418,"Rothfels, K",Yes,RAB1:GTP:GBF1:ARF:GTP:coatomer:p24 dimers:ARFGAPs:SEC22B:cargo [Golgi membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")",6811418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811415"",""RAB:GTP recruits GBF1 to the Golgi membrane"")",6811415,"Rothfels, K",Yes,GBF1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")",6811418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811411"",""GBF1 recruits ARF:GDP to the Golgi"")",6811411,"Rothfels, K",Yes,ARF:GDP [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")",6811418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811426"",""Retrograde COPI vesicles bind kinesin and microtubules"")",6811426,"Rothfels, K",Yes,RAB1:GTP:coatomer:p24 dimers:SEC22B:cargo [transport vesicle],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")",6811418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807866"",""GBF1 recruits ARF:GDP to the ERGIC"")",6807866,"Rothfels, K",No,ARF:GDP [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")",6811418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807864"",""RAB1:GTP recruits GBF1 to the ERGIC"")",6807864,"Rothfels, K",No,GBF1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694415"",""SEC24A,B:SEC23A bind SEC22B"")",5694415,"Rothfels, K",No,SEC22B [endoplasmic reticulum membrane],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811423"",""Retrograde vesicle is tethered at the ER by the NRZ complex and t-SNAREs"")",6811423,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811427"",""COPI vesicle uncoating at the ER"")",6811427,"Rothfels, K",Yes,RAB1:GTP:coatomer:p24 dimers:SEC22B:cargo:NBAS:RINT1:ZW10:STX18:USE1L:BNIP1 [endoplasmic reticulum membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811423"",""Retrograde vesicle is tethered at the ER by the NRZ complex and t-SNAREs"")",6811423,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811426"",""Retrograde COPI vesicles bind kinesin and microtubules"")",6811426,"Rothfels, K",Yes,Kinesins:microtubule [cytosol],Complex,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"Rothfels, K",Yes,SEC22B:STX18:USE1:BNIP1L:3xSNAPs:NSF hexamer [endoplasmic reticulum membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811426"",""Retrograde COPI vesicles bind kinesin and microtubules"")",6811426,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811423"",""Retrograde vesicle is tethered at the ER by the NRZ complex and t-SNAREs"")",6811423,"Rothfels, K",Yes,RAB1:GTP:coatomer:p24 dimers:SEC22B:kinesins:microtubules [transport vesicle],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811427"",""COPI vesicle uncoating at the ER"")",6811427,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811412"",""Active ARF recruits coatomer to the Golgi"")",6811412,"Rothfels, K",Yes,coatomer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811427"",""COPI vesicle uncoating at the ER"")",6811427,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,SEC22B:STX18:USE1L:BNIP1 [endoplasmic reticulum membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811427"",""COPI vesicle uncoating at the ER"")",6811427,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807872"",""Active ARF recruits coatomer"")",6807872,"Rothfels, K",No,coatomer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811427"",""COPI vesicle uncoating at the ER"")",6811427,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694439"",""COPII coat binds TRAPPCII and RAB1:GDP"")",5694439,"Rothfels, K",No,RAB1:GDP [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811428"",""RIC1:RGP1 recruits RAB6:GDP to the TGN"")",6811428,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811429"",""RIC1:RGP1 stimulates nucleotide RAB6 nucleotide exchange"")",6811429,"Rothfels, K",Yes,RAB6:GDP:RIC1:RGP1 [trans-Golgi network membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811429"",""RIC1:RGP1 stimulates nucleotide RAB6 nucleotide exchange"")",6811429,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811431"",""RAB6:GTP binds the GARP and COG complexes, t-SNAREs and endosome-derived vesicles"")",6811431,"Rothfels, K",Yes,RAB6:GTP:RIC1:RGP1 [trans-Golgi network membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811431"",""RAB6:GTP binds the GARP and COG complexes, t-SNAREs and endosome-derived vesicles"")",6811431,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814682"",""Fusion of early-endosome derived vesicles at the TGN"")",6814682,"Rothfels, K",Yes,RAB6:GTP:RIC1:RGP1:GARP complex:COG complex:AcM-ARFRP1:GTP:SYS1:MyrG-ARL1:GTP:Golgin dimers:STX6:STX16:VTI1A:VAMP4:early endosome-to-TGN cargo [trans-Golgi network membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814086"",""ARFRP1 recruits ARL1 to the TGN"")",6814086,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814091"",""ARL1 recruits TGN Golgin homodimers"")",6814091,"Rothfels, K",Yes,AcM-ARFRP1:GTP:SYS1:MyrG-ARL1:GTP [trans-Golgi network membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814088"",""SYS1 binds AcM-ARFRP1"")",6814088,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814086"",""ARFRP1 recruits ARL1 to the TGN"")",6814086,"Rothfels, K",Yes,AcM-ARFRP1:GTP:SYS1 [trans-Golgi network membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814090"",""NatC acetylates ARFFRP1"")",6814090,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814088"",""SYS1 binds AcM-ARFRP1"")",6814088,"Rothfels, K",Yes,AcM-ARFRP1:GTP [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814091"",""ARL1 recruits TGN Golgin homodimers"")",6814091,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811431"",""RAB6:GTP binds the GARP and COG complexes, t-SNAREs and endosome-derived vesicles"")",6811431,"Rothfels, K",Yes,AcG-ARFRP1:GTP:SYS1:MyrG-ARL1:GTP:TGN Golgin dimers [trans-Golgi network membrane],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814670"",""ATP hydrolysis by RHOBTB3 promotes PLIN3 dissociation"")",6814670,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814674"",""Tethering of late endosome-derived vesicles by GARP, STX10:ST16:VTI1A and Golgins"")",6814674,"Rothfels, K",Yes,RAB9:GTP:p-RABEPK:VAMP3:late endosome-to-TGN cargo [transport vesicle],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814671"",""Fusion of late-endosome derived vesicles at the TGN"")",6814671,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811431"",""RAB6:GTP binds the GARP and COG complexes, t-SNAREs and endosome-derived vesicles"")",6811431,"Rothfels, K",Yes,GARP complex [trans-Golgi network membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814671"",""Fusion of late-endosome derived vesicles at the TGN"")",6814671,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,STX10:STX16:VTI1A:VAMP3 [trans-Golgi network membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814671"",""Fusion of late-endosome derived vesicles at the TGN"")",6814671,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814674"",""Tethering of late endosome-derived vesicles by GARP, STX10:ST16:VTI1A and Golgins"")",6814674,"Rothfels, K",Yes,GARP complex [trans-Golgi network membrane],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814671"",""Fusion of late-endosome derived vesicles at the TGN"")",6814671,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814674"",""Tethering of late endosome-derived vesicles by GARP, STX10:ST16:VTI1A and Golgins"")",6814674,"Rothfels, K",Yes,GCC2 dimer [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814674"",""Tethering of late endosome-derived vesicles by GARP, STX10:ST16:VTI1A and Golgins"")",6814674,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814671"",""Fusion of late-endosome derived vesicles at the TGN"")",6814671,"Rothfels, K",Yes,RAB9:GTP:p-RABEPK:VAMP3:STX16:STX10:VTI1A:GARP complex:GCC2 dimer:late-endosome-to-TGN cargo [trans-Golgi network membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814675"",""RAB9 binds RHOBTB3, bringing late endosome-derived vesicles to the TGN"")",6814675,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814670"",""ATP hydrolysis by RHOBTB3 promotes PLIN3 dissociation"")",6814670,"Rothfels, K",Yes,RAB9:GTP:PLIN3:p-RABEPK:late-endosome-to-TGN cargo:VAMP3:RHOBTB3:ATP [transport vesicle],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"Rothfels, K",Yes,STX10:STX16:VTI1A:VAMP3:NSF hexamer:SNAPs [trans-Golgi network membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814682"",""Fusion of early-endosome derived vesicles at the TGN"")",6814682,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811431"",""RAB6:GTP binds the GARP and COG complexes, t-SNAREs and endosome-derived vesicles"")",6811431,"Rothfels, K",Yes,GARP complex [trans-Golgi network membrane],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814682"",""Fusion of early-endosome derived vesicles at the TGN"")",6814682,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811431"",""RAB6:GTP binds the GARP and COG complexes, t-SNAREs and endosome-derived vesicles"")",6811431,"Rothfels, K",Yes,AcG-ARFRP1:GTP:SYS1:MyrG-ARL1:GTP:TGN Golgin dimers [trans-Golgi network membrane],Complex,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814682"",""Fusion of early-endosome derived vesicles at the TGN"")",6814682,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811431"",""RAB6:GTP binds the GARP and COG complexes, t-SNAREs and endosome-derived vesicles"")",6811431,"Rothfels, K",Yes,COG complex [trans-Golgi network membrane],Complex,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814682"",""Fusion of early-endosome derived vesicles at the TGN"")",6814682,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811428"",""RIC1:RGP1 recruits RAB6:GDP to the TGN"")",6811428,"Rothfels, K",Yes,RIC1:RGP1 [trans-Golgi network membrane],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814682"",""Fusion of early-endosome derived vesicles at the TGN"")",6814682,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811428"",""RIC1:RGP1 recruits RAB6:GDP to the TGN"")",6811428,"Rothfels, K",Yes,RAB6:GDP [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814682"",""Fusion of early-endosome derived vesicles at the TGN"")",6814682,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814674"",""Tethering of late endosome-derived vesicles by GARP, STX10:ST16:VTI1A and Golgins"")",6814674,"Rothfels, K",Yes,GARP complex [trans-Golgi network membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814682"",""Fusion of early-endosome derived vesicles at the TGN"")",6814682,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,STX6:STX16:VTI1A:VAMP4 [trans-Golgi network membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"Rothfels, K",Yes,STX6:STX16:VTI1A:VAMP4:NSF hexamer:3xSNAPs [trans-Golgi network membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814831"",""TBC1D20 binds RAB1:GTP"")",6814831,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814833"",""TBC1D20 stimulates GTPase activity of RAB1, resulting in hydrolysis of GTP"")",6814833,"Rothfels, K",Yes,RAB1:GTP:TBC1D20 [endoplasmic reticulum-Golgi intermediate compartment membrane],Complex,Input,True,OR,0,True
