First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983300"",""IL15RA:IL15:IL2RB:JAK1:IL2RG:JAK3 phosphorylates JAK3 and JAK1"")",8983300,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009700"",""IL2RB and IL2RG are phosphorylated"")",9009700,"Duenas, C",Yes,IL15:IL15RA:IL2RB:p-Y-JAK1:IL2RG:p-JAK3 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983307"",""IL15 binds IL15RA"")",8983307,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-449115"",""IL15:IL15RA binds IL2RB:JAK1 and IL2RG:JAK3"")",449115,"Jupe, S",Yes,IL15:IL15RA [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983309"",""IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3 phosphorylates SHC1"")",8983309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983394"",""IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:p-Y-SHC1 binds GRB2"")",8983394,"Duenas, C",Yes,IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:p-Y-SHC1 [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983371"",""IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3 phosphorylates STAT3 and STAT5"")",8983371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983374"",""p-Y-STAT3 and p-STAT5 dissociates from IL15:IL15RA:IL2RB:p-JAK1:IL2RG:p-JAK3:p-Y-STAT3:p-STAT5"")",8983374,"Duenas, C",Yes,"IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:p-Y-STAT3,p-STAT5,(p-Y-STAT3:p-STAT5) [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983373"",""p-Y-STAT3 binds p-STAT5"")",8983373,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983379"",""p-Y-STAT3:p-STAT5 translocates to the nucleus"")",8983379,"Duenas, C",Yes,"p-Y-STAT3:p-STAT5A,p-STAT5B [cytosol]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983374"",""p-Y-STAT3 and p-STAT5 dissociates from IL15:IL15RA:IL2RB:p-JAK1:IL2RG:p-JAK3:p-Y-STAT3:p-STAT5"")",8983374,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983373"",""p-Y-STAT3 binds p-STAT5"")",8983373,"Duenas, C",Yes,p-Y705-STAT3 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983374"",""p-Y-STAT3 and p-STAT5 dissociates from IL15:IL15RA:IL2RB:p-JAK1:IL2RG:p-JAK3:p-Y-STAT3:p-STAT5"")",8983374,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983299"",""IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3 binds SHC1"")",8983299,"Duenas, C",Yes,IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3 [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983374"",""p-Y-STAT3 and p-STAT5 dissociates from IL15:IL15RA:IL2RB:p-JAK1:IL2RG:p-JAK3:p-Y-STAT3:p-STAT5"")",8983374,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983378"",""IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3 binds STAT3 and STAT5"")",8983378,"Duenas, C",Yes,IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3 [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983374"",""p-Y-STAT3 and p-STAT5 dissociates from IL15:IL15RA:IL2RB:p-JAK1:IL2RG:p-JAK3:p-Y-STAT3:p-STAT5"")",8983374,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985966"",""p-Y701-STAT1 binds p-Y705-STAT3"")",8985966,"Duenas, C",No,p-Y705-STAT3 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983378"",""IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3 binds STAT3 and STAT5"")",8983378,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983371"",""IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3 phosphorylates STAT3 and STAT5"")",8983371,"Duenas, C",Yes,"IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:STAT3,STAT5,(STAT3:STAT5) [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983394"",""IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:p-Y-SHC1 binds GRB2"")",8983394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983425"",""IL15:IL15RA:IL2RB:JAK1:IL2RG:p-JAK3:p-Y-SHC1:GRB2 binds GAB2"")",8983425,"Duenas, C",Yes,IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:p-Y-SHC1:GRB2 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983394"",""IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:p-Y-SHC1 binds GRB2"")",8983394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983384"",""IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:p-Y-SHC1:GRB2 binds SOS1,SOS2"")",8983384,"Duenas, C",Yes,IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:p-Y-SHC1:GRB2 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983425"",""IL15:IL15RA:IL2RB:JAK1:IL2RG:p-JAK3:p-Y-SHC1:GRB2 binds GAB2"")",8983425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983424"",""IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:p-Y-SHC1:GRB2:GAB2 phosphorylates GAB2"")",8983424,"Duenas, C",Yes,IL15:IL15RA:p-Y-IL2RB:p-Y-JAK1:p-Y-IL2RG:p-Y-JAK3:p-Y-SHC1:GRB2:GAB2 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983518"",""IL35 binds IL6ST:IL6ST receptor"")",8983518,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983834"",""JAK1/JAK2/TYK2 bound to IL6ST:IL6ST are phosphorylated"")",8983834,"Varusai, TM",Yes,IL-35:(IL6ST:JAK1:JAK2) dimer [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983519"",""IL35 binds IL12RB2:IL12RB2 receptor"")",8983519,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983870"",""JAK2 in IL12RB2:IL12RB2 receptor is phosphorylated"")",8983870,"Varusai, TM",Yes,IL35:(IL12RB2:JAK2 dimer) [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983671"",""OAS1 binds viral dsRNA"")",8983671,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983688"",""OAS1 oligomerizes"")",8983688,"Shamovsky, V",Yes,OAS1:OAS1 ligand [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983680"",""OAS1 produces oligoadenylates"")",8983680,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985123"",""RNASEL binds 2'-5' oligoadenylate"")",8985123,"Shamovsky, V",Yes,2'-5' oligoadenylate [cytosol],Polymer,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983680"",""OAS1 produces oligoadenylates"")",8983680,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615042"",""Viral 2',5'-PDE cleaves 2'-5' oligoadenylates "")",9615042,"Shamovsky, V",Yes,2'-5' oligoadenylate [cytosol],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983680"",""OAS1 produces oligoadenylates"")",8983680,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009950"",""PDE12 cleaves 2'-5' oligoadenylates "")",9009950,"Shamovsky, V",Yes,2'-5' oligoadenylate [cytosol],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983688"",""OAS1 oligomerizes"")",8983688,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983680"",""OAS1 produces oligoadenylates"")",8983680,"Shamovsky, V",Yes,OAS1 tetramer:OAS1 ligand [cytosol],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983835"",""JAK1/JAK2/TYK2 bound to IL6ST:IL6ST phosphorylate STAT1"")",8983835,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983845"",""p-STAT1 dissociates from IL6ST:IL6ST"")",8983845,"Varusai, TM",Yes,IL-35:(IL6ST:p-JAK1:p-JAK2) dimer:p-STAT1 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983841"",""STAT1 associates with IL6ST:IL6ST"")",8983841,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983835"",""JAK1/JAK2/TYK2 bound to IL6ST:IL6ST phosphorylate STAT1"")",8983835,"Varusai, TM",Yes,IL-35:(IL6ST:p-JAK1:p-JAK2) dimer: STAT1 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983845"",""p-STAT1 dissociates from IL6ST:IL6ST"")",8983845,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987007"",""p-STAT1 dimerizes"")",8987007,"Duenas, C",No,p-STAT1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983845"",""p-STAT1 dissociates from IL6ST:IL6ST"")",8983845,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983841"",""STAT1 associates with IL6ST:IL6ST"")",8983841,"Varusai, TM",Yes,IL-35:(IL6ST:p-JAK1:p-JAK2) dimer [plasma membrane],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983870"",""JAK2 in IL12RB2:IL12RB2 receptor is phosphorylated"")",8983870,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983876"",""STAT4 binds IL12RB2:IL12RB2"")",8983876,"Varusai, TM",Yes,IL35:(IL12RB2:p-JAK2) dimer [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983872"",""JAK2 bound to IL12RB2:IL12RB2 phosphorylate STAT4"")",8983872,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983878"",""p-STAT4 dissociates from IL12RB2:IL12RB2 receptor"")",8983878,"Varusai, TM",Yes,IL35:(IL12RB2:p-JAK2) dimer:p-STAT4 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983876"",""STAT4 binds IL12RB2:IL12RB2"")",8983876,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983872"",""JAK2 bound to IL12RB2:IL12RB2 phosphorylate STAT4"")",8983872,"Varusai, TM",Yes,IL35:(IL12RB2:p-JAK2) dimer:STAT4 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983878"",""p-STAT4 dissociates from IL12RB2:IL12RB2 receptor"")",8983878,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983876"",""STAT4 binds IL12RB2:IL12RB2"")",8983876,"Varusai, TM",Yes,IL35:(IL12RB2:p-JAK2) dimer [plasma membrane],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983983"",""p-STAT1 and p-STAT4 dissociate from IL12RB2:IL6ST receptor"")",8983983,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950522"",""p-STAT1:p-STAT4 translocates to the nucleus"")",8950522,"Duenas, C",Yes,p-STAT1:p-STAT4 [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983983"",""p-STAT1 and p-STAT4 dissociate from IL12RB2:IL6ST receptor"")",8983983,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983996"",""STAT1 and STAT4 associate with IL12RB2:IL6ST receptor"")",8983996,"Varusai, TM",Yes,IL35:IL6ST:p-JAK1:IL12RB2:p-JAK2 [plasma membrane],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983996"",""STAT1 and STAT4 associate with IL12RB2:IL6ST receptor"")",8983996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950453"",""JAK1/JAK2 bound to IL12RB2:IL6ST receptor phosphorylates STAT1 and STAT4"")",8950453,"Duenas, C",Yes,IL35:IL6ST:p-JAK1:IL12RB2:p-JAK2:STAT1:STAT4 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984001"",""IL35 binds IL27RA:IL12RB2 receptor"")",8984001,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984012"",""JAK1,JAK2 bound to IL27RA:IL12RB2 receptor are phosphorylated"")",8984012,"Varusai, TM",Yes,IL35:IL27RA:JAK1:IL12RB2:JAK2 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984012"",""JAK1,JAK2 bound to IL27RA:IL12RB2 receptor are phosphorylated"")",8984012,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984021"",""STAT1,STAT3 associate with IL27RA:IL12RB2 receptor"")",8984021,"Varusai, TM",Yes,IL35:IL27RA:p-JAK1:IL12RB2:p-JAK2 [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984014"",""JAK1,JAK2 bound to IL27RA:IL12RB2 receptor phosphorylate STAT1,STAT3"")",8984014,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984023"",""p-STAT1, p-STAT3 dissociate from IL27RA:IL12RB2 receptor"")",8984023,"Varusai, TM",Yes,IL-35:IL27RA:p-JAK1:IL12RB2:p-JAK2:p-STAT1:p-STAT3 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984021"",""STAT1,STAT3 associate with IL27RA:IL12RB2 receptor"")",8984021,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984014"",""JAK1,JAK2 bound to IL27RA:IL12RB2 receptor phosphorylate STAT1,STAT3"")",8984014,"Varusai, TM",Yes,IL35:IL27RA:p-JAK1:IL12RB2:p-JAK2:STAT1:STAT3 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984023"",""p-STAT1, p-STAT3 dissociate from IL27RA:IL12RB2 receptor"")",8984023,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987214"",""p-STAT3 dimerizes"")",8987214,"Duenas, C",No,p-STAT3 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984023"",""p-STAT1, p-STAT3 dissociate from IL27RA:IL12RB2 receptor"")",8984023,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987007"",""p-STAT1 dimerizes"")",8987007,"Duenas, C",No,p-STAT1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984023"",""p-STAT1, p-STAT3 dissociate from IL27RA:IL12RB2 receptor"")",8984023,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984021"",""STAT1,STAT3 associate with IL27RA:IL12RB2 receptor"")",8984021,"Varusai, TM",Yes,IL35:IL27RA:p-JAK1:IL12RB2:p-JAK2 [plasma membrane],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984963"",""EBI3 gene transcription and translation"")",8984963,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950387"",""CANX binds EBI3"")",8950387,"Duenas, C",Yes,EBI3 [endoplasmic reticulum lumen],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984964"",""IL12A gene transcription and translation"")",8984964,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950113"",""IL12A binds IL12B"")",8950113,"Duenas, C",Yes,IL12A [endoplasmic reticulum lumen],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984964"",""IL12A gene transcription and translation"")",8984964,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950362"",""EBI3:CANX binds IL12A"")",8950362,"Duenas, C",Yes,IL12A [endoplasmic reticulum lumen],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985091"",""OAS3 produces oligoadenylates"")",8985091,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985123"",""RNASEL binds 2'-5' oligoadenylate"")",8985123,"Shamovsky, V",Yes,2'-5' oligoadenylate [cytosol],Polymer,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985091"",""OAS3 produces oligoadenylates"")",8985091,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615042"",""Viral 2',5'-PDE cleaves 2'-5' oligoadenylates "")",9615042,"Shamovsky, V",Yes,2'-5' oligoadenylate [cytosol],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985091"",""OAS3 produces oligoadenylates"")",8985091,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009950"",""PDE12 cleaves 2'-5' oligoadenylates "")",9009950,"Shamovsky, V",Yes,2'-5' oligoadenylate [cytosol],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985097"",""OAS2 dimerizes"")",8985097,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985104"",""OAS2 produces oligoadenylates"")",8985104,"Shamovsky, V",Yes,OAS2:OAS2 ligand dimer [cytosol],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985104"",""OAS2 produces oligoadenylates"")",8985104,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985123"",""RNASEL binds 2'-5' oligoadenylate"")",8985123,"Shamovsky, V",Yes,2'-5' oligoadenylate [cytosol],Polymer,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985104"",""OAS2 produces oligoadenylates"")",8985104,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615042"",""Viral 2',5'-PDE cleaves 2'-5' oligoadenylates "")",9615042,"Shamovsky, V",Yes,2'-5' oligoadenylate [cytosol],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985104"",""OAS2 produces oligoadenylates"")",8985104,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009950"",""PDE12 cleaves 2'-5' oligoadenylates "")",9009950,"Shamovsky, V",Yes,2'-5' oligoadenylate [cytosol],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985123"",""RNASEL binds 2'-5' oligoadenylate"")",8985123,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009936"",""RNASEL cleaves cellular ssRNA"")",9009936,"Shamovsky, V",Yes,RNASEL:2'-5' oligoadenylate [cytosol],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985123"",""RNASEL binds 2'-5' oligoadenylate"")",8985123,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009941"",""RNASEL cleaves viral ssRNA"")",9009941,"Shamovsky, V",Yes,RNASEL:2'-5' oligoadenylate [cytosol],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985138"",""OAS2 binds viral dsRNA"")",8985138,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985097"",""OAS2 dimerizes"")",8985097,"Shamovsky, V",Yes,OAS2:OAS2 ligand [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985157"",""OAS3 binds viral dsRNA"")",8985157,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985091"",""OAS3 produces oligoadenylates"")",8985091,"Shamovsky, V",Yes,OAS3:OAS3 ligand [cytosol],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985900"",""p-Y701-STAT1, p-Y705-STAT3, p-Y649-STAT5 dissociates from IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:p-Y705-STAT3"")",8985900,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985929"",""IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3 binds STAT1, STAT3, STAT5A or STAT5B"")",8985929,"Duenas, C",Yes,"IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3 [plasma membrane]",Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985914"",""IL9:IL9R:JAK1:IL2RG:JAK3 phosphorylates JAK3"")",8985914,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985973"",""IL9R is phosphorylated by IL9:IL9R:JAK1:IL2RG:p-Y904,939-JAK3"")",8985973,"Duenas, C",Yes,"IL9:IL9R:JAK1:IL2RG:p-Y904,939-JAK3 [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985929"",""IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3 binds STAT1, STAT3, STAT5A or STAT5B"")",8985929,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985988"",""IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:STAT3 phosphorylates STAT1, STAT3 or STAT5"")",8985988,"Duenas, C",Yes,"IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:STAT1,STAT3,STAT5A,STAT5B [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985966"",""p-Y701-STAT1 binds p-Y705-STAT3"")",8985966,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985981"",""p-Y701-STAT1:p-Y705-STAT3 translocates from the cytosol to the nucleus"")",8985981,"Duenas, C",Yes,p-Y701-STAT1:p-Y705-STAT3 [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985973"",""IL9R is phosphorylated by IL9:IL9R:JAK1:IL2RG:p-Y904,939-JAK3"")",8985973,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985929"",""IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3 binds STAT1, STAT3, STAT5A or STAT5B"")",8985929,"Duenas, C",Yes,"IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3 [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985988"",""IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:STAT3 phosphorylates STAT1, STAT3 or STAT5"")",8985988,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985900"",""p-Y701-STAT1, p-Y705-STAT3, p-Y649-STAT5 dissociates from IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:p-Y705-STAT3"")",8985900,"Duenas, C",Yes,"IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3:p-Y701-STAT1,p-Y705-STAT3,p-Y649-STAT5 [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986446"",""IL26 binds IL20RA:JAK1"")",8986446,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986480"",""IL26:IL20RA:JAK1 binds IL10RB:TYK2"")",8986480,"Duenas, C",Yes,IL26:IL20RA:JAK1 [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986480"",""IL26:IL20RA:JAK1 binds IL10RB:TYK2"")",8986480,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986994"",""IL26:IL20RA:JAK1:IL10RB:TYK2 phosphorylates JAK1, TYK2"")",8986994,"Duenas, C",Yes,IL26:IL20RA:JAK1:IL10RB:TYK2 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986972"",""IL24 binds IL20RA:JAK1:IL20RB"")",8986972,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987129"",""JAK1 in IL24:IL20RA:JAK1:IL20RB is phosphorylated"")",8987129,"Duenas, C",Yes,IL24:IL20RA:JAK1:IL20RB [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986985"",""IFNL1:p-Y343,Y517-IFNLR1:p-JAK1:IL10RB:p-TYK2:STAT1 phosphorylates STAT1, STAT2, STAT3, STAT4 and STAT5"")",8986985,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987033"",""p-STAT1, p-Y-STAT2, p-STAT3, p-STAT4, p-STAT5 dissociates from IFNL1:p-Y343,Y517-IFNLR1:p-JAK1:IL10RB:p-TYK2:p-STAT1,p-STAT2,p-STAT3,p-STAT4,p-STAT5"")",8987033,"Duenas, C",Yes,"IFNL1:p-Y343-Y517-IFNLR1:p-JAK1:IL10RB:p-TYK2:p-STAT1, p-Y-STAT2, p-STAT3 [plasma membrane]",Complex,Input,False,OR,0,True
